symbol,horizon,model,control_seed,adverse_before_fill,bin,day,eligible_decisions,fill_before_adverse,fill_probability,fills,interpretation,latency,markout_1,markout_10,markout_10_observations,markout_1_observations,markout_5,markout_5_observations,markout_remaining,markout_remaining_observations,mean_fill_time,mean_queue_ahead,median_fill_time,median_queue_ahead,no_event_fraction,placed_orders,queue_ahead_p10,queue_ahead_p90,simultaneous,spread_1,spread_10,spread_10_observations,spread_1_observations,spread_5,spread_5_observations,spread_remaining,spread_remaining_observations,unfilled_fraction,zero_signal_decisions
KGHM,10,linear,,0.03679006668199586,1,2017-12-29,4349,0.012646585421936076,0.014256150839273396,62,retain,0,0.6503893096253097,0.21874245199624204,62,62,0.7589531913879086,62,0.5779624567877513,62,7.516129032258065,135.9786157737411,8.0,131.0,0.9505633478960681,4349,78.0,198.0,0.0,11.23137454386146,10.36742398584639,62,62,11.448550425921352,62,11.086697375729878,62,0.9857438491607265,0
KGHM,10,linear,,0.042872172540768014,2,2017-12-29,3802,0.007364544976328248,0.00920568122041031,35,retain,0,0.8225234784679617,0.3109487237799177,35,35,0.8225234784679617,35,0.7599257988834338,35,7.6,284.5099947396107,8.0,285.0,0.9497632824829038,3802,230.0,350.0,0.0,5.465652685201754,4.44273211989536,35,35,5.465652685201754,35,5.340372316613042,35,0.9907943187795897,0
KGHM,10,linear,,0.04406399101880438,3,2017-12-29,3563,0.0033679483581251753,0.0033679483581251753,12,retain,0,0.5580357142858412,-0.18385908503136247,12,12,-0.18385908503136247,12,0.18708831462723938,12,8.0,429.497614369913,8.0,422.0,0.9525680606230704,3563,372.0,500.0,0.0,4.826371220795106,3.3422513039063273,12,12,3.3422513039063273,12,4.084311262350717,12,0.9966320516418748,0
KGHM,10,linear,,0.033532934131736525,4,2017-12-29,2505,0.0027944111776447107,0.0027944111776447107,7,retain,0,0.0,0.0027053809532416396,7,7,0.0027053809532416396,7,0.0,7,9.285714285714286,577.9109780439122,9.0,588.0,0.9636726546906188,2505,518.0,629.0,0.0,3.829963956295789,3.835091083413377,7,7,3.835091083413377,7,3.829963956295789,7,0.9972055888223553,0
KGHM,10,linear,,0.026879626022594468,5,2017-12-29,2567,0.0015582391897156214,0.0019477989871445266,5,retain,0,0.8955315540906662,0.8955315540906662,5,5,0.8955315540906662,5,0.892857142857346,5,8.2,710.2045188936502,9.0,713.0,0.9715621347876899,2567,645.0,776.0,0.0,3.5694400254542002,3.5694400254542002,5,5,3.5694400254542002,5,3.564288164443483,5,0.9980522010128555,0
KGHM,10,linear,,0.024991669443518827,6,2017-12-29,3001,0.0013328890369876708,0.0016661112962345886,5,retain,0,-1.7777777777781822,-1.7777777777781822,5,5,-1.7777777777781822,5,-1.3333333333336366,5,7.8,903.2705764745085,8.0,900.0,0.9736754415194935,3001,808.0,1000.0,0.0,-2.664686958674202,-2.664686958674202,5,5,-2.664686958674202,5,-1.775798069785111,5,0.9983338887037654,0
KGHM,10,linear,,0.021663778162911613,7,2017-12-29,2308,0.0004332755632582322,0.0004332755632582322,1,retain,0,0.0,-2.229654403567954,1,1,-2.229654403567954,1,0.0,1,8.0,1116.8934142114385,8.0,1111.0,0.9779029462738301,2308,1025.0,1194.0,0.0,4.458314757022859,0.0,1,1,0.0,1,4.458314757022859,1,0.9995667244367418,0
KGHM,10,linear,,0.02467443454420836,8,2017-12-29,2918,0.00205620287868403,0.004455106237148732,13,retain,0,0.0,2.051735144700598,13,13,-0.3430237543950699,13,0.0,13,6.923076923076923,1419.8488690884167,7.0,1409.0,0.9732693625771076,2918,1245.0,1610.0,0.0,5.833519798381951,9.936078208032153,13,13,5.147625220378433,13,5.833519798381951,13,0.9955448937628513,0
KGHM,10,linear,,0.05059631369714492,9,2017-12-29,2767,0.0014456089627755693,0.0014456089627755693,4,retain,0,-0.5549389567148876,-2.774694783573807,4,4,-2.774694783573807,4,-0.5590339892663567,4,9.25,2096.14058547163,9.5,2020.0,0.9479580773400795,2767,1711.0,2528.0,0.0,6.711409395972773,2.270912060271427,4,4,2.270912060271427,4,6.702965497236614,4,0.9985543910372244,0
KGHM,10,linear,,0.02501302761855133,10,2017-12-29,1919,0.0026055237102657635,0.0026055237102657635,5,retain,0,0.0,0.0,5,5,0.0,5,0.0,5,8.0,5211.453882230328,8.0,4250.0,0.9723814486711829,1919,3009.0,6179.0,0.0,0.0,0.0,5,5,0.0,5,0.0,5,0.9973944762897342,0
