symbol,horizon,model,control_seed,adverse_before_fill,day,eligible_decisions,excluded_invalid_placement,fill_before_adverse,fill_probability,fills,interpretation,latency,markout_1,markout_10,markout_10_observations,markout_1_observations,markout_5,markout_5_observations,markout_remaining,markout_remaining_observations,mean_fill_time,mean_queue_ahead,median_fill_time,median_queue_ahead,no_event_fraction,placed_orders,queue_ahead_p10,queue_ahead_p90,simultaneous,spread_1,spread_10,spread_10_observations,spread_1_observations,spread_5,spread_5_observations,spread_remaining,spread_remaining_observations,unfilled_fraction,zero_signal_decisions
PEKAO,20,xgboost,,0.07527869655763812,2017-12-28,16326,0,0.047837804728653684,0.05500428763934828,898,retain,5,-0.2704078141005501,-0.6141737208429285,898,898,-0.6053528749616597,898,-0.4623420925562498,567,13.16815144766147,915.2587284086733,14.0,706.0,0.8754747029278451,16326,160.0,1622.0,0.0014087957858630405,3.416520817247048,2.7291633115674054,898,898,2.7467494391413707,898,2.842430420527403,567,0.9449957123606517,0
PEKAO,20,xgboost,,0.07466236955187232,2017-12-29,13032,0,0.031154082259054635,0.03690914671577655,481,retain,5,-0.4443631148247433,-1.4234561633394154,481,481,-1.2187454137007872,481,-0.8290363332653354,275,14.164241164241163,868.8977900552486,15.0,500.0,0.8921117249846532,13032,118.0,1655.0,0.0020718232044198894,3.6876781054657517,1.7295776056740335,481,481,2.1390459638990196,481,2.856024688187073,275,0.9630908532842235,0
PEKAO,20,xgboost,,0.05578579743888242,all,42950,0,0.03520372526193248,0.03911525029103609,1680,reset,0,-0.2935525167773043,-0.9209542693188462,1680,1680,-0.8355145005994348,1680,-0.6651529513414256,1680,14.032142857142857,927.234016298021,15.0,686.0,0.9080791618160652,42950,203.0,1663.0,0.0009313154831199069,3.751727773316257,2.4969939238503556,1680,1680,2.667863168068646,1680,3.0086260865106103,1680,0.9608847497089639,0
PEKAO,20,xgboost,,0.033402001177163035,2017-12-27,13592,0,0.03737492642731018,0.03994997057092407,543,reset,0,-0.044018712322011,-0.6539148790529214,543,543,-0.4846422998099244,543,-0.4375423485466575,543,14.025782688766114,869.9283402001178,14.0,711.0,0.9289287816362566,13592,216.0,1630.0,0.0002942907592701589,3.866792313107207,2.646736854378329,543,543,2.985331328402062,543,3.0795979501197435,543,0.9600500294290759,0
PEKAO,20,xgboost,,0.06517211809383805,2017-12-28,16326,0,0.03981379394830332,0.04477520519416881,731,reset,0,-0.3273865456995382,-0.6936974482665635,731,731,-0.7383119263479346,731,-0.566607799757417,731,13.735978112175102,977.913940953081,14.0,754.0,0.8940340561068235,16326,250.0,1695.5,0.0009800318510351587,3.6391225017381017,2.9067435953030176,731,731,2.817459767516744,731,3.1609173597710076,731,0.9552247948058312,0
PEKAO,20,xgboost,,0.06737262124002455,2017-12-29,13032,0,0.02716390423572744,0.031154082259054635,406,reset,0,-0.5663706957848695,-1.6872772375543534,406,406,-1.4797969804185256,406,-1.146997934409084,406,14.573891625615763,923.512277470841,15.0,550.0,0.9039287906691221,13032,159.0,1704.0,0.001534683855125844,3.8005809960185877,1.5589707191494044,406,406,1.9739214802420348,406,2.639506276921669,406,0.9688459177409454,0
PEKAO,20,xgboost,,0.057951105937136205,all,42950,0,0.03688009313154831,0.04135040745052387,1776,reset,1,-0.2751859883317063,-0.8846781839263027,1776,1776,-0.7959647818634845,1776,-0.6258276281843009,1613,13.91722972972973,914.2123399301513,14.0,672.0,0.9040977881257276,42950,187.0,1661.0,0.001071012805587893,3.705475533804357,2.4865522607934976,1776,1776,2.6639679453532334,1776,3.0006069438083958,1613,0.9586495925494761,0
PEKAO,20,xgboost,,0.034947027663331375,2017-12-27,13592,0,0.03884638022366098,0.041936433195997644,570,reset,1,-0.021257700236930913,-0.6435306083926592,570,570,-0.46849523676390326,570,-0.3911794794222511,517,13.93157894736842,859.4852854620365,14.0,701.0,0.9258387286639199,13592,210.0,1619.0,0.0003678634490876986,3.821028986549314,2.576227128007851,570,570,2.9263462313022286,570,3.0905209877419395,517,0.9580635668040024,0
PEKAO,20,xgboost,,0.06774470170280535,2017-12-28,16326,0,0.04195761362244273,0.04765404875658459,778,reset,1,-0.3125646803685965,-0.652272844944334,778,778,-0.6877281383662002,778,-0.5395382797406492,709,13.59254498714653,962.5793213279431,14.0,738.0,0.8891338968516477,16326,232.0,1677.0,0.0011637878231042509,3.6178193465964217,2.938626099136122,778,778,2.867651443047871,778,3.1272417688057055,709,0.9523459512434154,0
PEKAO,20,xgboost,,0.06967464702271332,2017-12-29,13032,0,0.028468385512584408,0.03284223449969306,428,reset,1,-0.5454161327460089,-1.628289099305154,428,428,-1.4288286822084577,428,-1.0973838063665466,387,14.488317757009346,910.6987415592388,15.0,535.0,0.9001688152240639,13032,150.0,1700.0,0.0016881522406384285,3.7109219019892823,1.5453650632637255,428,428,1.9442918140510017,428,2.6484889809227754,387,0.967157765500307,0
PEKAO,20,xgboost,,0.06435389988358556,all,42950,0,0.04244470314318976,0.04810244470314319,2066,reset,5,-0.24298852605476262,-0.81768488445067,2066,2066,-0.7121609528432831,2066,-0.5018230459944852,1227,13.662633107454017,869.8203725261933,14.0,626.0,0.8919674039580908,42950,141.0,1628.0,0.0012339930151338766,3.4642079991911965,2.31484595320317,2066,2066,2.5258942869955483,2066,2.9206744287209165,1227,0.9518975552968568,0
PEKAO,20,xgboost,,0.04134785167745733,2017-12-27,13592,0,0.04679223072395527,0.0505444379046498,687,reset,5,-0.06615636031462034,-0.6595728608324243,687,687,-0.497090397188608,687,-0.32624394625421455,385,13.95778748180495,816.1267657445557,15.0,661.0,0.9116391995291347,13592,153.0,1592.0,0.00022071806945261918,3.370079859842993,2.183051320525486,687,687,2.508057484641083,687,3.082084899610602,385,0.9494555620953502,0
PEKAO,20,xgboost,,0.07527869655763812,2017-12-28,16326,0,0.047837804728653684,0.05500428763934828,898,reset,5,-0.2704078141005501,-0.6141737208429285,898,898,-0.6053528749616597,898,-0.4623420925562498,567,13.16815144766147,915.2587284086733,14.0,706.0,0.8754747029278451,16326,160.0,1622.0,0.0014087957858630405,3.416520817247048,2.7291633115674054,898,898,2.7467494391413707,898,2.842430420527403,567,0.9449957123606517,0
PEKAO,20,xgboost,,0.07466236955187232,2017-12-29,13032,0,0.031154082259054635,0.03690914671577655,481,reset,5,-0.4443631148247433,-1.4234561633394154,481,481,-1.2187454137007872,481,-0.8290363332653354,275,14.164241164241163,868.8977900552486,15.0,500.0,0.8921117249846532,13032,118.0,1655.0,0.0020718232044198894,3.6876781054657517,1.7295776056740335,481,481,2.1390459638990196,481,2.856024688187073,275,0.9630908532842235,0
PEKAO,50,linear,,0.13203453103126458,all,42860,0,0.13450769948670088,0.15718618758749417,6737,retain,0,-0.3018750557066299,-0.9800488060190229,6737,6737,-0.8731555154822962,6737,-1.1942378278341672,6737,30.08520112809856,937.1121325244984,31.0,704.0,0.7241717218852077,42860,205.0,1677.0,0.009286047596826878,4.156627119340975,2.8002716710147926,6737,6737,3.0141430843905073,6737,2.3718800986851902,6737,0.8428138124125059,0
PEKAO,50,linear,,0.0960772747382392,2017-12-27,13562,0,0.1450376050729981,0.1646512313818021,2233,retain,0,-0.2401604551062641,-1.0197994195555897,2233,2233,-0.7913293160178311,2233,-1.324443785580405,2233,29.67666815942678,879.583984663029,30.0,728.0,0.7529125497714201,13562,221.20000000000027,1642.0,0.0059725704173425745,3.5827997755250607,2.023392242323826,2233,2233,2.4803803792247097,2233,1.4141010863215984,2233,0.835348768618198,0
PEKAO,50,linear,,0.14604810996563575,2017-12-28,16296,0,0.15077319587628865,0.17752822778595975,2893,retain,0,-0.22663019704127357,-0.7909948984520395,2893,2893,-0.7268890819993217,2893,-0.9370360744836826,2893,30.074317317663326,986.7081492390771,31.0,766.0,0.6920103092783505,16296,251.0,1702.0,0.011168384879725086,4.530107418680969,3.40143082635482,2893,2893,3.5296891633354646,2893,3.109301129054108,2893,0.8224717722140402,0
PEKAO,50,linear,,0.15197661898169512,2017-12-29,13002,0,0.10313797877249654,0.12390401476695893,1611,retain,0,-0.5225405301073083,-1.2644496964995497,1611,1611,-1.249236642403709,1611,-1.475637436025106,1611,30.671011793916822,934.9570835256114,31.0,584.0,0.7345023842485772,13002,159.0,1715.0,0.010383017997231195,4.281318585976814,2.79755182487465,1611,1611,2.8281823855993604,1611,2.3752081519133825,1611,0.8760959852330411,0
PEKAO,50,linear,,0.13516098926738218,all,42860,0,0.1381707886140924,0.16136257582827812,6916,retain,1,-0.2998898394017996,-0.9551284431520743,6916,6916,-0.8550375322994057,6916,-1.1684293276883795,6747,29.80884904569115,921.4135557629492,30.0,686.0,0.7172188520765282,42860,187.0,1663.0,0.0094493700419972,4.125450809493921,2.8149656480227145,6916,6916,3.0152295313382784,6916,2.355166781608707,6747,0.8386374241717219,0
PEKAO,50,linear,,0.09910042766553606,2017-12-27,13562,0,0.15012535024332693,0.17025512461288894,2309,retain,1,-0.23737747288356498,-0.991327717348336,2309,2309,-0.7754854004705113,2309,-1.2853809765296353,2255,29.483759203118233,866.3954431499778,30.0,711.0,0.7447279162365432,13562,209.0,1629.8999999999996,0.006046305854593718,3.5327098554239464,2.0246817010106843,2309,2309,2.4564143698199286,2309,1.412565130672567,2255,0.8297448753871111,0
PEKAO,50,linear,,0.14972999509081983,2017-12-28,16296,0,0.15433235149729996,0.18225331369661266,2970,retain,1,-0.22985082318830133,-0.7769849649185613,2970,2970,-0.7131069220399082,2970,-0.9167106861657766,2902,29.708417508417508,969.5030682376043,30.0,743.0,0.6842783505154639,16296,232.0,1679.0,0.011659302896416299,4.513078215162818,3.4188615806668565,2970,2970,3.546660284187152,2970,3.1100795329420445,2902,0.8177466863033873,0
PEKAO,50,linear,,0.15451469004768498,2017-12-29,13002,0,0.10544531610521458,0.12590370712198123,1637,retain,1,-0.5151353693008184,-1.227273834865187,1637,1637,-1.2247502903101715,1637,-1.4619900381044564,1590,30.449602932193034,918.5285340716813,31.0,553.5,0.7298107983387172,13002,150.0,1713.7999999999993,0.010229195508383325,4.258245841937993,2.8340216734947212,1637,1637,2.839270381664924,1637,2.314166730345596,1590,0.8740962928780188,0
PEKAO,50,linear,,0.14335044330377975,all,42860,0,0.14885674288380774,0.17344843677088195,7434,retain,5,-0.2951264749856533,-0.9060283335749727,7434,7434,-0.8212425918163119,7434,-1.0924919040413619,6562,29.338983050847457,875.203546430238,30.0,636.0,0.698226784881008,42860,141.0,1648.0,0.009566028931404572,4.01568486630705,2.7938647732686697,7434,7434,2.963514385449963,7434,2.2556355270727284,6562,0.826551563229118,0
PEKAO,50,linear,,0.10839109275918006,2017-12-27,13562,0,0.1682642678071081,0.18883645480017697,2561,retain,5,-0.2570135443525487,-0.9335397772460129,2561,2561,-0.7589870994854201,2561,-1.1466618563485484,2278,29.029285435376806,821.0881138475152,29.0,666.0,0.7170033918301135,13562,155.0,1592.0,0.006341247603598289,3.3179404833968094,1.9647828546739017,2561,2561,2.3139309554564673,2561,1.4379447539346484,2278,0.811163545199823,0
PEKAO,50,linear,,0.15807560137457044,2017-12-28,16296,0,0.1635984290623466,0.19415807560137457,3164,retain,5,-0.22882053124659418,-0.7729022799374307,3164,3164,-0.6974484896635611,3164,-0.8927501125656627,2810,29.09418457648546,921.9917157584683,29.5,714.0,0.6661757486499755,16296,159.0,1659.0,0.012150220913107511,4.4294793769307805,3.3413611176744324,3164,3164,3.4923141641552102,3164,2.948059275621225,2810,0.8058419243986255,0
PEKAO,50,linear,,0.16135979080141516,2017-12-29,13002,0,0.1101369020150746,0.13144131672050455,1709,retain,5,-0.4749972891119048,-1.1112676703026783,1709,1709,-1.1437240751812725,1709,-1.3895579031532639,1474,30.25629022820363,873.00799876942,31.0,510.0,0.7188124903860944,13002,122.0,1657.0,0.009690816797415782,4.295191907278173,3.0226537491735086,1709,1709,2.957932562389658,1709,2.199318598841571,1474,0.8685586832794955,0
PEKAO,50,linear,,0.13203453103126458,all,42860,0,0.13450769948670088,0.15718618758749417,6737,reset,0,-0.3018750557066299,-0.9800488060190229,6737,6737,-0.8731555154822962,6737,-1.1942378278341672,6737,30.08520112809856,937.1121325244984,31.0,704.0,0.7241717218852077,42860,205.0,1677.0,0.009286047596826878,4.156627119340975,2.8002716710147926,6737,6737,3.0141430843905073,6737,2.3718800986851902,6737,0.8428138124125059,0
PEKAO,50,linear,,0.0960772747382392,2017-12-27,13562,0,0.1450376050729981,0.1646512313818021,2233,reset,0,-0.2401604551062641,-1.0197994195555897,2233,2233,-0.7913293160178311,2233,-1.324443785580405,2233,29.67666815942678,879.583984663029,30.0,728.0,0.7529125497714201,13562,221.20000000000027,1642.0,0.0059725704173425745,3.5827997755250607,2.023392242323826,2233,2233,2.4803803792247097,2233,1.4141010863215984,2233,0.835348768618198,0
PEKAO,50,linear,,0.14604810996563575,2017-12-28,16296,0,0.15077319587628865,0.17752822778595975,2893,reset,0,-0.22663019704127357,-0.7909948984520395,2893,2893,-0.7268890819993217,2893,-0.9370360744836826,2893,30.074317317663326,986.7081492390771,31.0,766.0,0.6920103092783505,16296,251.0,1702.0,0.011168384879725086,4.530107418680969,3.40143082635482,2893,2893,3.5296891633354646,2893,3.109301129054108,2893,0.8224717722140402,0
PEKAO,50,linear,,0.15197661898169512,2017-12-29,13002,0,0.10313797877249654,0.12390401476695893,1611,reset,0,-0.5225405301073083,-1.2644496964995497,1611,1611,-1.249236642403709,1611,-1.475637436025106,1611,30.671011793916822,934.9570835256114,31.0,584.0,0.7345023842485772,13002,159.0,1715.0,0.010383017997231195,4.281318585976814,2.79755182487465,1611,1611,2.8281823855993604,1611,2.3752081519133825,1611,0.8760959852330411,0
PEKAO,50,linear,,0.13516098926738218,all,42860,0,0.1381707886140924,0.16136257582827812,6916,reset,1,-0.2998898394017996,-0.9551284431520743,6916,6916,-0.8550375322994057,6916,-1.1684293276883795,6747,29.80884904569115,921.4135557629492,30.0,686.0,0.7172188520765282,42860,187.0,1663.0,0.0094493700419972,4.125450809493921,2.8149656480227145,6916,6916,3.0152295313382784,6916,2.355166781608707,6747,0.8386374241717219,0
PEKAO,50,linear,,0.09910042766553606,2017-12-27,13562,0,0.15012535024332693,0.17025512461288894,2309,reset,1,-0.23737747288356498,-0.991327717348336,2309,2309,-0.7754854004705113,2309,-1.2853809765296353,2255,29.483759203118233,866.3954431499778,30.0,711.0,0.7447279162365432,13562,209.0,1629.8999999999996,0.006046305854593718,3.5327098554239464,2.0246817010106843,2309,2309,2.4564143698199286,2309,1.412565130672567,2255,0.8297448753871111,0
PEKAO,50,linear,,0.14972999509081983,2017-12-28,16296,0,0.15433235149729996,0.18225331369661266,2970,reset,1,-0.22985082318830133,-0.7769849649185613,2970,2970,-0.7131069220399082,2970,-0.9167106861657766,2902,29.708417508417508,969.5030682376043,30.0,743.0,0.6842783505154639,16296,232.0,1679.0,0.011659302896416299,4.513078215162818,3.4188615806668565,2970,2970,3.546660284187152,2970,3.1100795329420445,2902,0.8177466863033873,0
PEKAO,50,linear,,0.15451469004768498,2017-12-29,13002,0,0.10544531610521458,0.12590370712198123,1637,reset,1,-0.5151353693008184,-1.227273834865187,1637,1637,-1.2247502903101715,1637,-1.4619900381044564,1590,30.449602932193034,918.5285340716813,31.0,553.5,0.7298107983387172,13002,150.0,1713.7999999999993,0.010229195508383325,4.258245841937993,2.8340216734947212,1637,1637,2.839270381664924,1637,2.314166730345596,1590,0.8740962928780188,0
PEKAO,50,linear,,0.14335044330377975,all,42860,0,0.14885674288380774,0.17344843677088195,7434,reset,5,-0.2951264749856533,-0.9060283335749727,7434,7434,-0.8212425918163119,7434,-1.0924919040413619,6562,29.338983050847457,875.203546430238,30.0,636.0,0.698226784881008,42860,141.0,1648.0,0.009566028931404572,4.01568486630705,2.7938647732686697,7434,7434,2.963514385449963,7434,2.2556355270727284,6562,0.826551563229118,0
PEKAO,50,linear,,0.10839109275918006,2017-12-27,13562,0,0.1682642678071081,0.18883645480017697,2561,reset,5,-0.2570135443525487,-0.9335397772460129,2561,2561,-0.7589870994854201,2561,-1.1466618563485484,2278,29.029285435376806,821.0881138475152,29.0,666.0,0.7170033918301135,13562,155.0,1592.0,0.006341247603598289,3.3179404833968094,1.9647828546739017,2561,2561,2.3139309554564673,2561,1.4379447539346484,2278,0.811163545199823,0
PEKAO,50,linear,,0.15807560137457044,2017-12-28,16296,0,0.1635984290623466,0.19415807560137457,3164,reset,5,-0.22882053124659418,-0.7729022799374307,3164,3164,-0.6974484896635611,3164,-0.8927501125656627,2810,29.09418457648546,921.9917157584683,29.5,714.0,0.6661757486499755,16296,159.0,1659.0,0.012150220913107511,4.4294793769307805,3.3413611176744324,3164,3164,3.4923141641552102,3164,2.948059275621225,2810,0.8058419243986255,0
PEKAO,50,linear,,0.16135979080141516,2017-12-29,13002,0,0.1101369020150746,0.13144131672050455,1709,reset,5,-0.4749972891119048,-1.1112676703026783,1709,1709,-1.1437240751812725,1709,-1.3895579031532639,1474,30.25629022820363,873.00799876942,31.0,510.0,0.7188124903860944,13002,122.0,1657.0,0.009690816797415782,4.295191907278173,3.0226537491735086,1709,1709,2.957932562389658,1709,2.199318598841571,1474,0.8685586832794955,0
PEKAO,50,xgboost,,0.13002799813345778,all,42860,0,0.13712085860942605,0.15895940270648623,6813,retain,0,-0.30934704506467237,-1.008326969757211,6813,6813,-0.8974590168219742,6813,-1.2042311855383971,6813,30.35138705416116,924.5627624825012,31.0,680.0,0.7236117592160523,42860,200.0,1663.0,0.00923938404106393,4.4382683764815125,3.040312141319921,6813,6813,3.262117672037264,6813,2.64845596894708,6813,0.8410405972935138,0
PEKAO,50,xgboost,,0.0940126824952072,2017-12-27,13562,0,0.14157203952219435,0.16007963427223124,2171,retain,0,-0.2632431213722962,-1.1101191663517374,2171,2171,-0.8571629518324914,2171,-1.4117924558064403,2171,29.761400276370335,869.4005308951482,30.0,710.0,0.7582215012535025,13562,216.0,1630.0,0.006193776729096004,3.612780596734595,1.9188595743370185,2171,2171,2.424832943150106,2171,1.315507714815492,2171,0.8399203657277687,0
PEKAO,50,xgboost,,0.14518900343642613,2017-12-28,16296,0,0.15310505645557193,0.17642366224840453,2875,retain,0,-0.25811840263042357,-0.8261686536736136,2875,2875,-0.797137988460832,2875,-0.9912691137463626,2875,30.297391304347826,973.8987481590574,31.0,740.0,0.6904761904761905,16296,245.0,1696.0,0.011229749631811487,4.78704028299483,3.6509951938123812,2875,2875,3.709105583078131,2875,3.320758323052486,2875,0.8235763377515954,0
PEKAO,50,xgboost,,0.148592524227042,2017-12-29,13002,0,0.11244423934779264,0.13590216889709275,1767,retain,0,-0.44934362986071863,-1.1796423630416621,1767,1767,-1.1101956968618445,1767,-1.295714172889941,1767,31.164119977362763,920.2658052607292,32.0,538.0,0.7290416858944777,13002,153.0,1712.0,0.009921550530687587,4.885022614514771,3.4245564803148585,1767,1767,3.5635635702667656,1767,3.19229376841886,1767,0.8640978311029073,0
PEKAO,50,xgboost,,0.13254783014465701,all,42860,0,0.14020065328978068,0.16250583294447038,6965,retain,1,-0.30863572586180066,-0.9891839737004879,6965,6965,-0.8826952222367551,6965,-1.182037678429706,6799,30.102225412778175,912.1963835744284,31.0,667.0,0.7178721418572096,42860,187.0,1661.0,0.009379374708352777,4.406423825455554,3.045329554367098,6965,6965,3.2583736672682315,6965,2.6330014744114747,6799,0.8374941670555296,0
PEKAO,50,xgboost,,0.0965934227989972,2017-12-27,13562,0,0.14533254682200267,0.16443002507004867,2230,retain,1,-0.2562714768430483,-1.0807198034356809,2230,2230,-0.839742271222708,2230,-1.3726307665965025,2180,29.592825112107622,859.2824067246719,30.0,701.0,0.751806518212653,13562,207.10000000000014,1619.0,0.006267512166347146,3.5927438789663393,1.9436789684150577,2230,2230,2.425694069184255,2230,1.337093383058367,2180,0.8355699749299513,0
PEKAO,50,xgboost,,0.1478276877761414,2017-12-28,16296,0,0.1562960235640648,0.18041237113402062,2940,retain,1,-0.2647551203009161,-0.821424282174914,2940,2940,-0.7873822687257345,2940,-0.9809410008980987,2873,29.996938775510205,959.1934830633285,31.0,731.0,0.6844624447717231,16296,229.5,1677.0,0.011413843888070692,4.748489070004113,3.63519952851333,2940,2940,3.703326256476797,2940,3.290592464947363,2873,0.8195876288659794,0
PEKAO,50,xgboost,,0.15089986155976004,2017-12-29,13002,0,0.11467466543608676,0.13805568374096294,1795,retain,1,-0.44556121648064095,-1.150236114522609,1795,1795,-1.0921688512527588,1795,-1.2749688481574786,1746,30.907520891364904,908.4857714197816,32.0,527.0,0.7243500999846177,13002,150.0,1700.0,0.010075373019535457,4.857027982390477,3.447815951405052,1795,1795,3.564064414596416,1795,3.1689812701389473,1746,0.8619443162590371,0
PEKAO,50,xgboost,,0.14190387307512833,all,42860,0,0.15125991600559963,0.17545496966868876,7520,retain,5,-0.29767558859794224,-0.9259391107082887,7520,7520,-0.840920601303792,7520,-1.094463332699463,6633,29.553856382978722,868.5502799813346,30.0,624.0,0.697293513765749,42860,141.0,1629.0,0.009542697153523098,4.251964484480185,2.995437380210661,7520,7520,3.1655356508969845,7520,2.524181550277801,6633,0.8245450303313112,0
PEKAO,50,xgboost,,0.10699011945140835,2017-12-27,13562,0,0.16339772894853266,0.1838961805043504,2494,retain,5,-0.2669519732753949,-1.0024366558486004,2494,2494,-0.8059555030945875,2494,-1.214790391765338,2208,29.17963111467522,816.9122548296712,29.0,661.0,0.7232709039964607,13562,153.20000000000027,1592.0,0.006341247603598289,3.385022649788495,1.9139127244484497,2494,2494,2.306929976362233,2494,1.4107732120432037,2208,0.8161038194956496,0
PEKAO,50,xgboost,,0.15807560137457044,2017-12-28,16296,0,0.16599165439371624,0.19317623956799215,3148,retain,5,-0.2488595065710174,-0.7840660774829431,3148,3148,-0.746265298056664,3148,-0.9278241219027984,2792,29.342757306226176,911.8621134020618,30.0,699.0,0.6641507118311243,16296,155.5,1628.0,0.011782032400589101,4.591547976926212,3.521176219207111,3148,3148,3.596821586562594,3148,3.1044669272087164,2792,0.8068237604320079,0
PEKAO,50,xgboost,,0.15805260729118598,2017-12-29,13002,0,0.12013536379018612,0.14443931702814952,1878,retain,5,-0.42030483398409396,-1.0621645798315318,1878,1878,-1.0460206276912867,1878,-1.2166767620484134,1633,30.40468583599574,868.1276726657437,31.0,500.0,0.7117366558990924,13002,118.0,1655.0,0.010075373019535457,4.83404334576931,3.5504409085973143,1878,1878,3.58282767795467,1878,3.037499883670866,1633,0.8555606829718505,0
PEKAO,50,xgboost,,0.13002799813345778,all,42860,0,0.13712085860942605,0.15895940270648623,6813,reset,0,-0.30934704506467237,-1.008326969757211,6813,6813,-0.8974590168219742,6813,-1.2042311855383971,6813,30.35138705416116,924.5627624825012,31.0,680.0,0.7236117592160523,42860,200.0,1663.0,0.00923938404106393,4.4382683764815125,3.040312141319921,6813,6813,3.262117672037264,6813,2.64845596894708,6813,0.8410405972935138,0
PEKAO,50,xgboost,,0.0940126824952072,2017-12-27,13562,0,0.14157203952219435,0.16007963427223124,2171,reset,0,-0.2632431213722962,-1.1101191663517374,2171,2171,-0.8571629518324914,2171,-1.4117924558064403,2171,29.761400276370335,869.4005308951482,30.0,710.0,0.7582215012535025,13562,216.0,1630.0,0.006193776729096004,3.612780596734595,1.9188595743370185,2171,2171,2.424832943150106,2171,1.315507714815492,2171,0.8399203657277687,0
PEKAO,50,xgboost,,0.14518900343642613,2017-12-28,16296,0,0.15310505645557193,0.17642366224840453,2875,reset,0,-0.25811840263042357,-0.8261686536736136,2875,2875,-0.797137988460832,2875,-0.9912691137463626,2875,30.297391304347826,973.8987481590574,31.0,740.0,0.6904761904761905,16296,245.0,1696.0,0.011229749631811487,4.78704028299483,3.6509951938123812,2875,2875,3.709105583078131,2875,3.320758323052486,2875,0.8235763377515954,0
PEKAO,50,xgboost,,0.148592524227042,2017-12-29,13002,0,0.11244423934779264,0.13590216889709275,1767,reset,0,-0.44934362986071863,-1.1796423630416621,1767,1767,-1.1101956968618445,1767,-1.295714172889941,1767,31.164119977362763,920.2658052607292,32.0,538.0,0.7290416858944777,13002,153.0,1712.0,0.009921550530687587,4.885022614514771,3.4245564803148585,1767,1767,3.5635635702667656,1767,3.19229376841886,1767,0.8640978311029073,0
PEKAO,50,xgboost,,0.13254783014465701,all,42860,0,0.14020065328978068,0.16250583294447038,6965,reset,1,-0.30863572586180066,-0.9891839737004879,6965,6965,-0.8826952222367551,6965,-1.182037678429706,6799,30.102225412778175,912.1963835744284,31.0,667.0,0.7178721418572096,42860,187.0,1661.0,0.009379374708352777,4.406423825455554,3.045329554367098,6965,6965,3.2583736672682315,6965,2.6330014744114747,6799,0.8374941670555296,0
PEKAO,50,xgboost,,0.0965934227989972,2017-12-27,13562,0,0.14533254682200267,0.16443002507004867,2230,reset,1,-0.2562714768430483,-1.0807198034356809,2230,2230,-0.839742271222708,2230,-1.3726307665965025,2180,29.592825112107622,859.2824067246719,30.0,701.0,0.751806518212653,13562,207.10000000000014,1619.0,0.006267512166347146,3.5927438789663393,1.9436789684150577,2230,2230,2.425694069184255,2230,1.337093383058367,2180,0.8355699749299513,0
PEKAO,50,xgboost,,0.1478276877761414,2017-12-28,16296,0,0.1562960235640648,0.18041237113402062,2940,reset,1,-0.2647551203009161,-0.821424282174914,2940,2940,-0.7873822687257345,2940,-0.9809410008980987,2873,29.996938775510205,959.1934830633285,31.0,731.0,0.6844624447717231,16296,229.5,1677.0,0.011413843888070692,4.748489070004113,3.63519952851333,2940,2940,3.703326256476797,2940,3.290592464947363,2873,0.8195876288659794,0
PEKAO,50,xgboost,,0.15089986155976004,2017-12-29,13002,0,0.11467466543608676,0.13805568374096294,1795,reset,1,-0.44556121648064095,-1.150236114522609,1795,1795,-1.0921688512527588,1795,-1.2749688481574786,1746,30.907520891364904,908.4857714197816,32.0,527.0,0.7243500999846177,13002,150.0,1700.0,0.010075373019535457,4.857027982390477,3.447815951405052,1795,1795,3.564064414596416,1795,3.1689812701389473,1746,0.8619443162590371,0
PEKAO,50,xgboost,,0.14190387307512833,all,42860,0,0.15125991600559963,0.17545496966868876,7520,reset,5,-0.29767558859794224,-0.9259391107082887,7520,7520,-0.840920601303792,7520,-1.094463332699463,6633,29.553856382978722,868.5502799813346,30.0,624.0,0.697293513765749,42860,141.0,1629.0,0.009542697153523098,4.251964484480185,2.995437380210661,7520,7520,3.1655356508969845,7520,2.524181550277801,6633,0.8245450303313112,0
PEKAO,50,xgboost,,0.10699011945140835,2017-12-27,13562,0,0.16339772894853266,0.1838961805043504,2494,reset,5,-0.2669519732753949,-1.0024366558486004,2494,2494,-0.8059555030945875,2494,-1.214790391765338,2208,29.17963111467522,816.9122548296712,29.0,661.0,0.7232709039964607,13562,153.20000000000027,1592.0,0.006341247603598289,3.385022649788495,1.9139127244484497,2494,2494,2.306929976362233,2494,1.4107732120432037,2208,0.8161038194956496,0
PEKAO,50,xgboost,,0.15807560137457044,2017-12-28,16296,0,0.16599165439371624,0.19317623956799215,3148,reset,5,-0.2488595065710174,-0.7840660774829431,3148,3148,-0.746265298056664,3148,-0.9278241219027984,2792,29.342757306226176,911.8621134020618,30.0,699.0,0.6641507118311243,16296,155.5,1628.0,0.011782032400589101,4.591547976926212,3.521176219207111,3148,3148,3.596821586562594,3148,3.1044669272087164,2792,0.8068237604320079,0
PEKAO,50,xgboost,,0.15805260729118598,2017-12-29,13002,0,0.12013536379018612,0.14443931702814952,1878,reset,5,-0.42030483398409396,-1.0621645798315318,1878,1878,-1.0460206276912867,1878,-1.2166767620484134,1633,30.40468583599574,868.1276726657437,31.0,500.0,0.7117366558990924,13002,118.0,1655.0,0.010075373019535457,4.83404334576931,3.5504409085973143,1878,1878,3.58282767795467,1878,3.037499883670866,1633,0.8555606829718505,0
