kind,scope,symbol,period,model,feature_group,shuffle,seed,horizon,task_id,day,ic,label_mean_bps,label_std_bps,prediction_mean_bps,prediction_std_bps,rows,undefined_reason
ablation,monthly,KGHM,2017-04,linear,F2,none,,20,8892fe979314b8f1fc5628fc60ffaefecae4bef0fb0baced20901811892cdd9e,2017-04-05,0.2613101947009834,0.13038732388972535,2.1902561018309856,-0.053653015970711475,0.4393910659536205,77400,
ablation,monthly,KGHM,2017-04,linear,F2,none,,20,8892fe979314b8f1fc5628fc60ffaefecae4bef0fb0baced20901811892cdd9e,2017-04-06,0.2829373316364052,0.05020993186622373,1.786258624895302,-0.004035340951265343,0.4440381672721401,57655,
ablation,monthly,KGHM,2017-04,linear,F2,none,,20,8892fe979314b8f1fc5628fc60ffaefecae4bef0fb0baced20901811892cdd9e,2017-04-07,0.3171069072208227,0.009527275191101596,1.6513299098991694,0.08820813892965522,0.44599343306476136,58477,
ablation,monthly,KGHM,2017-04,linear,F2,none,,20,8892fe979314b8f1fc5628fc60ffaefecae4bef0fb0baced20901811892cdd9e,2017-04-10,0.2385450892790533,-0.02702599684796819,2.2198197503407204,-0.13255974071047763,0.4625285287781239,53167,
ablation,monthly,KGHM,2017-04,linear,F2,none,,20,8892fe979314b8f1fc5628fc60ffaefecae4bef0fb0baced20901811892cdd9e,2017-04-11,0.22224671238529156,-0.02331253076683666,1.9886342393811665,-0.04807501293736944,0.4608856672670061,53837,
ablation,monthly,KGHM,2017-04,linear,F2,none,,20,8892fe979314b8f1fc5628fc60ffaefecae4bef0fb0baced20901811892cdd9e,2017-04-12,0.25927143576841966,-0.0015825315526430822,2.165301901077112,0.045835297437591405,0.45005437469158105,63048,
ablation,monthly,KGHM,2017-04,linear,F2,none,,20,8892fe979314b8f1fc5628fc60ffaefecae4bef0fb0baced20901811892cdd9e,2017-04-13,0.2606709086676684,-0.05276553013440213,2.1179770564591447,0.07028710444395088,0.4250792143764891,66680,
ablation,monthly,KGHM,2017-04,linear,F2,none,,20,8892fe979314b8f1fc5628fc60ffaefecae4bef0fb0baced20901811892cdd9e,2017-04-18,0.2551895613798194,-0.034162367475354435,1.9595696600814243,0.08847524375081316,0.4312557118271862,63913,
ablation,monthly,KGHM,2017-04,linear,F2,none,,20,8892fe979314b8f1fc5628fc60ffaefecae4bef0fb0baced20901811892cdd9e,2017-04-19,0.31562802925343764,0.028641190255210787,2.04795258015145,0.13687584098999772,0.42143844445032547,78631,
ablation,monthly,KGHM,2017-04,linear,F2,none,,20,8892fe979314b8f1fc5628fc60ffaefecae4bef0fb0baced20901811892cdd9e,2017-04-20,0.27674544029815,0.010583743714070231,1.9655100119787987,0.07740249904807103,0.4180014687722302,88803,
ablation,monthly,KGHM,2017-04,linear,F2,none,,20,8892fe979314b8f1fc5628fc60ffaefecae4bef0fb0baced20901811892cdd9e,2017-04-21,0.2582182018988104,-0.02673004581594423,1.9708034439299646,0.11989494528715235,0.40197629196928497,56945,
ablation,monthly,KGHM,2017-04,linear,F2,none,,20,8892fe979314b8f1fc5628fc60ffaefecae4bef0fb0baced20901811892cdd9e,2017-04-24,0.21390633172002707,-0.03252092153453433,1.9720385927970694,0.012314318500089332,0.41230927333508316,32458,
ablation,monthly,KGHM,2017-04,linear,F2,none,,20,8892fe979314b8f1fc5628fc60ffaefecae4bef0fb0baced20901811892cdd9e,2017-04-25,0.2529935128680764,0.02909118456997604,2.203938280445435,0.0071389080399311316,0.42609658357265073,59163,
ablation,monthly,KGHM,2017-04,linear,F2,none,,20,8892fe979314b8f1fc5628fc60ffaefecae4bef0fb0baced20901811892cdd9e,2017-04-26,0.2686040262156994,0.03789795086546554,1.9988050511061304,0.18574979539778985,0.457625877655824,72545,
ablation,monthly,KGHM,2017-04,linear,F2,none,,20,8892fe979314b8f1fc5628fc60ffaefecae4bef0fb0baced20901811892cdd9e,2017-04-27,0.253208847487707,-0.014325667700593696,2.238854735757244,0.049065908973670365,0.4263727338911436,64882,
ablation,monthly,KGHM,2017-04,linear,F2,none,,20,8892fe979314b8f1fc5628fc60ffaefecae4bef0fb0baced20901811892cdd9e,2017-04-28,0.23602827209528737,-0.006183351676594471,2.7938547955346418,-0.08581713184396035,0.3961617350806975,49501,
ablation,monthly,KGHM,2017-04,linear,F3,none,,20,fc4180e30bdf3edc88d48ea629eb15dd5c5538e076821277d3a0ce31e0ce160d,2017-04-03,0.3205907259575202,0.026841229847069947,1.908662873843642,-0.02274339044449111,0.4350425937890422,37220,
ablation,monthly,KGHM,2017-04,linear,F3,none,,20,fc4180e30bdf3edc88d48ea629eb15dd5c5538e076821277d3a0ce31e0ce160d,2017-04-04,0.28983618008530554,0.04680217102953065,2.1599176709017525,0.006762747864781707,0.45483573379834374,64651,
ablation,monthly,KGHM,2017-04,linear,F3,none,,20,fc4180e30bdf3edc88d48ea629eb15dd5c5538e076821277d3a0ce31e0ce160d,2017-04-05,0.2639562375029749,0.13038732388972535,2.1902561018309856,-0.05294698941500721,0.44195591969551457,77400,
ablation,monthly,KGHM,2017-04,linear,F3,none,,20,fc4180e30bdf3edc88d48ea629eb15dd5c5538e076821277d3a0ce31e0ce160d,2017-04-06,0.2842469495156739,0.05020993186622373,1.786258624895302,-0.003874401869222639,0.44680820894561485,57655,
ablation,monthly,KGHM,2017-04,linear,F3,none,,20,fc4180e30bdf3edc88d48ea629eb15dd5c5538e076821277d3a0ce31e0ce160d,2017-04-07,0.3192067106296512,0.009527275191101596,1.6513299098991694,0.08821172371499478,0.44678801259556783,58477,
ablation,monthly,KGHM,2017-04,linear,F3,none,,20,fc4180e30bdf3edc88d48ea629eb15dd5c5538e076821277d3a0ce31e0ce160d,2017-04-10,0.2418756880217255,-0.02702599684796819,2.2198197503407204,-0.13182353446973047,0.4815952303693547,53167,
ablation,monthly,KGHM,2017-04,linear,F3,none,,20,fc4180e30bdf3edc88d48ea629eb15dd5c5538e076821277d3a0ce31e0ce160d,2017-04-11,0.22471286870867246,-0.02331253076683666,1.9886342393811665,-0.04788051474917299,0.46265511284965377,53837,
ablation,monthly,KGHM,2017-04,linear,F3,none,,20,fc4180e30bdf3edc88d48ea629eb15dd5c5538e076821277d3a0ce31e0ce160d,2017-04-12,0.26093624627461365,-0.0015825315526430822,2.165301901077112,0.04656313301580437,0.45281867363947403,63048,
ablation,monthly,KGHM,2017-04,linear,F3,none,,20,fc4180e30bdf3edc88d48ea629eb15dd5c5538e076821277d3a0ce31e0ce160d,2017-04-13,0.26091713775025155,-0.05276553013440213,2.1179770564591447,0.06953735930919944,0.4273789985354999,66680,
