breakeven_shortfall_bps,cohort,common_rows,control_seed,coverage,crossed_bps,entry_half_spread_bps,exit_half_spread_bps,gross_midpoint_bps,horizon,latency,max_identity_error_bps,model,period,prediction_rows,selected_rows,symbol,undefined_reason,unit
6.0345758923911665,monthly,916435,,0.07259325538636129,-6.0345758923911665,3.226231949639862,3.6446799810079256,0.8363360382566084,20,5,2.220446049250313e-12,xgboost,2017-09,916540,66527,KGHM,,bp
5.993809376158004,monthly,915805,,0.2708687984887613,-5.993809376158004,3.423834785416744,4.00675189905901,1.436777308317733,50,0,2.220446049250313e-12,linear,2017-09,915910,248063,KGHM,,bp
6.181338848246132,monthly,915805,,0.2708687984887613,-6.181338848246132,3.5059017595705315,4.0085687958541865,1.3331317071785675,50,1,2.220446049250313e-12,linear,2017-09,915910,248063,KGHM,,bp
6.544841587978538,monthly,915805,,0.2708687984887613,-6.544841587978538,3.6139608024665177,4.013877210563946,1.0829964250519077,50,5,2.220446049250313e-12,linear,2017-09,915910,248063,KGHM,,bp
6.274332561128967,monthly,915805,,0.2643466676858065,-6.274332561128967,3.6578769886436597,4.089075419032379,1.4726198465470486,50,0,2.220446049250313e-12,xgboost,2017-09,915910,242090,KGHM,,bp
6.44259842362416,monthly,915805,,0.2643466676858065,-6.44259842362416,3.7239623330444083,4.089348008227644,1.3707119176478701,50,1,2.220446049250313e-12,xgboost,2017-09,915910,242090,KGHM,,bp
6.81319386217273,monthly,915805,,0.2643466676858065,-6.81319386217273,3.8167740358478874,4.091732099755843,1.0953122734309777,50,5,2.220446049250313e-12,xgboost,2017-09,915910,242090,KGHM,,bp
7.13649750033432,monthly,832398,,0.0001657860782942775,-7.13649750033432,3.960248600496538,4.323485734615036,1.1472368347772017,10,0,1.3482548411047901e-12,linear,2017-11,832503,138,KGHM,,bp
8.080299127375426,monthly,832398,,0.0001657860782942775,-8.080299127375426,4.480299467701975,4.307369160592553,0.7073695009190855,10,1,1.3482548411047901e-12,linear,2017-11,832503,138,KGHM,,bp
7.9316151152490955,monthly,832398,,0.0001657860782942775,-7.9316151152490955,4.192189832298257,4.387784108277039,0.6483588253261896,10,5,1.3482548411047901e-12,linear,2017-11,832503,138,KGHM,,bp
5.043275908875823,monthly,832398,,0.024696118923880163,-5.043275908875823,2.7980955525957794,3.588610860856304,1.343430504576253,10,0,1.3482548411047901e-12,xgboost,2017-11,832503,20557,KGHM,,bp
5.963453627402278,monthly,832398,,0.024696118923880163,-5.963453627402278,3.261977571301697,3.6091881784254434,0.9077121223248575,10,1,1.3482548411047901e-12,xgboost,2017-11,832503,20557,KGHM,,bp
6.584023224006686,monthly,832398,,0.024696118923880163,-6.584023224006686,3.452270161219913,3.678429761810792,0.546676699024017,10,5,1.3482548411047901e-12,xgboost,2017-11,832503,20557,KGHM,,bp
4.2799296292217655,monthly,832188,,0.029666373463688493,-4.2799296292217655,2.352832169916158,3.528291064100826,1.6011936047952193,20,0,1.3482548411047901e-12,linear,2017-11,832293,24688,KGHM,,bp
