kind,scope,symbol,period,model,feature_group,shuffle,seed,horizon,task_id,day,ic,label_mean_bps,label_std_bps,prediction_mean_bps,prediction_std_bps,rows,undefined_reason
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,29,20,39006b96ba83023d44c36df4c0e2a95c6a1891be5d15c59a8e85628290a6da59,2017-06-02,0.04479145111674276,-0.11188662379759025,2.4554024048287633,0.002968154550312279,0.012870944376897715,26703,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,29,20,39006b96ba83023d44c36df4c0e2a95c6a1891be5d15c59a8e85628290a6da59,2017-06-05,0.014619879136963292,-0.09489759138470323,2.8623247482548337,0.002252256855023133,0.014489499250414537,33028,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,29,20,39006b96ba83023d44c36df4c0e2a95c6a1891be5d15c59a8e85628290a6da59,2017-06-06,0.020280372142133286,0.08471870702400602,2.614283515530225,0.004205663704956294,0.012538055314829363,41866,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,29,20,39006b96ba83023d44c36df4c0e2a95c6a1891be5d15c59a8e85628290a6da59,2017-06-07,0.0347561021042366,-0.03668231779045292,2.596121177632861,0.005562311377262585,0.012100937259456686,39617,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,29,20,39006b96ba83023d44c36df4c0e2a95c6a1891be5d15c59a8e85628290a6da59,2017-06-08,0.004975241941491523,0.1049699560521267,2.2754981839206456,0.005766166995556309,0.011799769773654586,38788,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,29,20,39006b96ba83023d44c36df4c0e2a95c6a1891be5d15c59a8e85628290a6da59,2017-06-09,0.04604593409519223,-0.020107517843811745,2.0906922607261254,0.005634854960679167,0.011898494591300348,28484,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,29,20,39006b96ba83023d44c36df4c0e2a95c6a1891be5d15c59a8e85628290a6da59,2017-06-12,-0.013540111544717397,-0.04855873183452575,2.8656739690922595,0.005328770987132209,0.01339516296099475,38412,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,29,20,39006b96ba83023d44c36df4c0e2a95c6a1891be5d15c59a8e85628290a6da59,2017-06-13,-0.028864596437588715,0.017689133060419943,2.6806503246595113,0.005149484954886764,0.012800991986331285,58763,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,29,20,39006b96ba83023d44c36df4c0e2a95c6a1891be5d15c59a8e85628290a6da59,2017-06-14,0.06213599040493354,0.0484293921989836,2.45585389905757,0.006711766997231005,0.012465835724974604,28561,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,29,20,39006b96ba83023d44c36df4c0e2a95c6a1891be5d15c59a8e85628290a6da59,2017-06-16,0.01309007951566145,0.034188536958961645,2.7948581561993957,0.007402408695524432,0.01436050013733546,56888,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,29,20,39006b96ba83023d44c36df4c0e2a95c6a1891be5d15c59a8e85628290a6da59,2017-06-19,0.012682679439665487,0.13492762545703588,3.1142895794471355,0.00303865912255683,0.01646915155117206,27091,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,29,20,39006b96ba83023d44c36df4c0e2a95c6a1891be5d15c59a8e85628290a6da59,2017-06-20,0.05958688223068633,-0.009178641505414233,2.5581575469388613,0.004274547474791917,0.014311705600471692,28630,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,29,20,39006b96ba83023d44c36df4c0e2a95c6a1891be5d15c59a8e85628290a6da59,2017-06-21,0.017385197835361774,0.14858694842492334,3.2156675514757582,0.00674595009359772,0.015124539953815427,36656,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,29,20,39006b96ba83023d44c36df4c0e2a95c6a1891be5d15c59a8e85628290a6da59,2017-06-22,0.017821043325493457,-0.04574632884950888,2.6611511975016895,0.0053562278407978895,0.014602997117124997,45110,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,29,20,39006b96ba83023d44c36df4c0e2a95c6a1891be5d15c59a8e85628290a6da59,2017-06-23,0.022218936873572365,0.02256723441841875,3.6968251086014154,0.0077245452833847525,0.020279285550766496,45471,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,29,20,39006b96ba83023d44c36df4c0e2a95c6a1891be5d15c59a8e85628290a6da59,2017-06-26,-0.1373742139407329,-0.02297801654132305,2.826460397394382,0.005223119068238648,0.016404542224511303,85272,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,29,20,39006b96ba83023d44c36df4c0e2a95c6a1891be5d15c59a8e85628290a6da59,2017-06-27,0.036867280989271396,-0.022947420867021874,2.81450954027457,0.007156260035920289,0.012865327154454988,38992,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,29,20,39006b96ba83023d44c36df4c0e2a95c6a1891be5d15c59a8e85628290a6da59,2017-06-28,-0.03009786851723632,-0.07278827013853552,2.539510717473494,0.008187926246058021,0.011699970417896563,32746,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,29,20,39006b96ba83023d44c36df4c0e2a95c6a1891be5d15c59a8e85628290a6da59,2017-06-29,-0.005384979501139384,0.053797778198654396,2.496122634706842,0.006752751057005916,0.013707270267321919,49386,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,29,20,39006b96ba83023d44c36df4c0e2a95c6a1891be5d15c59a8e85628290a6da59,2017-06-30,0.03706313062847644,-0.011725000995400307,2.7319118036360828,0.008102436171872021,0.013396723535559794,40147,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,43,20,6f9a85ac82c0ebbcd1b1d6c5ff89170150cbcfde0bc0d753ebef1b0e6abe7c16,2017-06-01,0.0030004949443522837,-0.04818218502668497,2.6046983753914166,0.0050839007769990984,0.01529803459503331,42369,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,43,20,6f9a85ac82c0ebbcd1b1d6c5ff89170150cbcfde0bc0d753ebef1b0e6abe7c16,2017-06-02,-0.08036064472942997,-0.11188662379759025,2.4554024048287633,0.0075836223647404305,0.012489751542503293,26703,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,43,20,6f9a85ac82c0ebbcd1b1d6c5ff89170150cbcfde0bc0d753ebef1b0e6abe7c16,2017-06-05,0.009886369910084656,-0.09489759138470323,2.8623247482548337,0.005317744706740363,0.014056640132733954,33028,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,43,20,6f9a85ac82c0ebbcd1b1d6c5ff89170150cbcfde0bc0d753ebef1b0e6abe7c16,2017-06-06,0.0024469986851005762,0.08471870702400602,2.614283515530225,0.004422434725296167,0.012937382031787197,41866,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,43,20,6f9a85ac82c0ebbcd1b1d6c5ff89170150cbcfde0bc0d753ebef1b0e6abe7c16,2017-06-07,0.013186224900411955,-0.03668231779045292,2.596121177632861,0.0037180308589438997,0.012834949362390146,39617,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,43,20,6f9a85ac82c0ebbcd1b1d6c5ff89170150cbcfde0bc0d753ebef1b0e6abe7c16,2017-06-08,0.008304974858086017,0.1049699560521267,2.2754981839206456,0.002998575881126112,0.011898350368406526,38788,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,43,20,6f9a85ac82c0ebbcd1b1d6c5ff89170150cbcfde0bc0d753ebef1b0e6abe7c16,2017-06-09,0.00533060195503818,-0.020107517843811745,2.0906922607261254,0.0026846578012229977,0.011845072013153842,28484,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,43,20,6f9a85ac82c0ebbcd1b1d6c5ff89170150cbcfde0bc0d753ebef1b0e6abe7c16,2017-06-12,0.028943122869813806,-0.04855873183452575,2.8656739690922595,0.0005147296036631924,0.013931156515926982,38412,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,43,20,6f9a85ac82c0ebbcd1b1d6c5ff89170150cbcfde0bc0d753ebef1b0e6abe7c16,2017-06-13,-0.012329662571024292,0.017689133060419943,2.6806503246595113,0.0024885907099136064,0.016176740471356532,58763,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,43,20,6f9a85ac82c0ebbcd1b1d6c5ff89170150cbcfde0bc0d753ebef1b0e6abe7c16,2017-06-14,0.04725720357214916,0.0484293921989836,2.45585389905757,0.005032223597863183,0.013580709081216832,28561,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,43,20,6f9a85ac82c0ebbcd1b1d6c5ff89170150cbcfde0bc0d753ebef1b0e6abe7c16,2017-06-16,0.029808206383902358,0.034188536958961645,2.7948581561993957,0.004698791944771696,0.01583069360126091,56888,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,43,20,6f9a85ac82c0ebbcd1b1d6c5ff89170150cbcfde0bc0d753ebef1b0e6abe7c16,2017-06-19,0.035227365385356715,0.13492762545703588,3.1142895794471355,0.004307811212166305,0.014743091245377317,27091,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,43,20,6f9a85ac82c0ebbcd1b1d6c5ff89170150cbcfde0bc0d753ebef1b0e6abe7c16,2017-06-20,0.031245619922700304,-0.009178641505414233,2.5581575469388613,0.004232194096572473,0.011936999292360388,28630,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,43,20,6f9a85ac82c0ebbcd1b1d6c5ff89170150cbcfde0bc0d753ebef1b0e6abe7c16,2017-06-21,0.025950228838654887,0.14858694842492334,3.2156675514757582,0.0037322131612211396,0.015741284151506527,36656,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,43,20,6f9a85ac82c0ebbcd1b1d6c5ff89170150cbcfde0bc0d753ebef1b0e6abe7c16,2017-06-22,0.050873655426985215,-0.04574632884950888,2.6611511975016895,0.003454971187200391,0.012978199269331721,45110,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,43,20,6f9a85ac82c0ebbcd1b1d6c5ff89170150cbcfde0bc0d753ebef1b0e6abe7c16,2017-06-23,0.03602894271711576,0.02256723441841875,3.6968251086014154,0.0029863911595832144,0.017758693210059802,45471,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,43,20,6f9a85ac82c0ebbcd1b1d6c5ff89170150cbcfde0bc0d753ebef1b0e6abe7c16,2017-06-26,0.02986450538860994,-0.02297801654132305,2.826460397394382,0.004055194488517469,0.014536452024835373,85272,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,43,20,6f9a85ac82c0ebbcd1b1d6c5ff89170150cbcfde0bc0d753ebef1b0e6abe7c16,2017-06-27,0.002640334422240414,-0.022947420867021874,2.81450954027457,0.004826706279307605,0.014020827777088784,38992,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,43,20,6f9a85ac82c0ebbcd1b1d6c5ff89170150cbcfde0bc0d753ebef1b0e6abe7c16,2017-06-28,0.08098370430647275,-0.07278827013853552,2.539510717473494,0.0021077573936673947,0.013206136240358329,32746,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,43,20,6f9a85ac82c0ebbcd1b1d6c5ff89170150cbcfde0bc0d753ebef1b0e6abe7c16,2017-06-29,0.05567515929357458,0.053797778198654396,2.496122634706842,0.006151798382446235,0.013673510400518772,49386,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,43,20,6f9a85ac82c0ebbcd1b1d6c5ff89170150cbcfde0bc0d753ebef1b0e6abe7c16,2017-06-30,0.02783240291220227,-0.011725000995400307,2.7319118036360828,0.004236881494374023,0.013875179185127843,40147,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,71,20,6720083f49334f7a6be5bd4e685f9557d7c1860961f8276105873d42d346b26a,2017-06-01,0.009258185488182575,-0.04818218502668497,2.6046983753914166,0.003246328884015005,0.015735650384561435,42369,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,71,20,6720083f49334f7a6be5bd4e685f9557d7c1860961f8276105873d42d346b26a,2017-06-02,0.04278533858956475,-0.11188662379759025,2.4554024048287633,0.0023092312551454153,0.012771221794154058,26703,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,71,20,6720083f49334f7a6be5bd4e685f9557d7c1860961f8276105873d42d346b26a,2017-06-05,0.01887272675217324,-0.09489759138470323,2.8623247482548337,0.0014469021062595744,0.014849260303340075,33028,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,71,20,6720083f49334f7a6be5bd4e685f9557d7c1860961f8276105873d42d346b26a,2017-06-06,0.018258689667291696,0.08471870702400602,2.614283515530225,0.0034408117520693606,0.0142373694393795,41866,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,71,20,6720083f49334f7a6be5bd4e685f9557d7c1860961f8276105873d42d346b26a,2017-06-07,0.04219293088890104,-0.03668231779045292,2.596121177632861,0.007395128280611395,0.013342779357050083,39617,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,71,20,6720083f49334f7a6be5bd4e685f9557d7c1860961f8276105873d42d346b26a,2017-06-08,0.04552856357029925,0.1049699560521267,2.2754981839206456,0.006313505975885845,0.012998913616437902,38788,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,71,20,6720083f49334f7a6be5bd4e685f9557d7c1860961f8276105873d42d346b26a,2017-06-09,0.046897035158363784,-0.020107517843811745,2.0906922607261254,0.0035690150971911805,0.011913105094960777,28484,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,71,20,6720083f49334f7a6be5bd4e685f9557d7c1860961f8276105873d42d346b26a,2017-06-12,0.013622571037164074,-0.04855873183452575,2.8656739690922595,0.006104969362279924,0.01463520368684044,38412,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,71,20,6720083f49334f7a6be5bd4e685f9557d7c1860961f8276105873d42d346b26a,2017-06-13,0.05769906457808558,0.017689133060419943,2.6806503246595113,0.008958194608863951,0.015941127115637367,58763,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,71,20,6720083f49334f7a6be5bd4e685f9557d7c1860961f8276105873d42d346b26a,2017-06-14,0.04909023849722366,0.0484293921989836,2.45585389905757,0.0049777569566492996,0.01255905399151273,28561,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,71,20,6720083f49334f7a6be5bd4e685f9557d7c1860961f8276105873d42d346b26a,2017-06-16,0.011762659197546875,0.034188536958961645,2.7948581561993957,0.006741917733932694,0.01484812583071583,56888,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,71,20,6720083f49334f7a6be5bd4e685f9557d7c1860961f8276105873d42d346b26a,2017-06-19,0.015100843203252971,0.13492762545703588,3.1142895794471355,0.005710603968319011,0.014977412460158952,27091,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,71,20,6720083f49334f7a6be5bd4e685f9557d7c1860961f8276105873d42d346b26a,2017-06-20,0.032747368788080815,-0.009178641505414233,2.5581575469388613,0.0016583895032428117,0.012520328985937242,28630,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,71,20,6720083f49334f7a6be5bd4e685f9557d7c1860961f8276105873d42d346b26a,2017-06-21,0.01853322678582619,0.14858694842492334,3.2156675514757582,0.004648025285856882,0.01583239842801658,36656,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,71,20,6720083f49334f7a6be5bd4e685f9557d7c1860961f8276105873d42d346b26a,2017-06-22,0.014708959141728366,-0.04574632884950888,2.6611511975016895,0.0038925625527469797,0.014346124390573917,45110,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,71,20,6720083f49334f7a6be5bd4e685f9557d7c1860961f8276105873d42d346b26a,2017-06-23,0.04220777469269494,0.02256723441841875,3.6968251086014154,0.004102501146669047,0.020074390366551096,45471,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,71,20,6720083f49334f7a6be5bd4e685f9557d7c1860961f8276105873d42d346b26a,2017-06-26,0.07997829152874303,-0.02297801654132305,2.826460397394382,0.006410207616163685,0.017053579482826594,85272,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,71,20,6720083f49334f7a6be5bd4e685f9557d7c1860961f8276105873d42d346b26a,2017-06-27,0.027490460379228775,-0.022947420867021874,2.81450954027457,0.005348887147751784,0.013094983028306565,38992,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,71,20,6720083f49334f7a6be5bd4e685f9557d7c1860961f8276105873d42d346b26a,2017-06-28,-0.013871135227109909,-0.07278827013853552,2.539510717473494,0.005195510090721208,0.011937067958272625,32746,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,71,20,6720083f49334f7a6be5bd4e685f9557d7c1860961f8276105873d42d346b26a,2017-06-29,0.003406071859771454,0.053797778198654396,2.496122634706842,0.005347073046045011,0.013442644808957772,49386,
control,own_june,PKNORLEN,2017-06,xgboost,F5,S1,71,20,6720083f49334f7a6be5bd4e685f9557d7c1860961f8276105873d42d346b26a,2017-06-30,-0.026733015877746878,-0.011725000995400307,2.7319118036360828,0.006000049943587713,0.014543698564191328,40147,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,7,20,edaef222f88f1452ed19c51c561f64b373112970802aba235891464c580c8d90,2017-06-01,0.053878734996258684,-0.03793380359417656,1.5490195780482146,-0.005950620253253419,0.014018193728843017,50774,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,7,20,edaef222f88f1452ed19c51c561f64b373112970802aba235891464c580c8d90,2017-06-02,0.08447846611706428,-0.0033531217355494787,2.062991292566417,-0.004996033656697538,0.017196300190043347,49694,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,7,20,edaef222f88f1452ed19c51c561f64b373112970802aba235891464c580c8d90,2017-06-05,0.028977871283792374,0.037729087391150606,2.2247047296010543,-0.0018930723394944458,0.019899248694511998,42497,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,7,20,edaef222f88f1452ed19c51c561f64b373112970802aba235891464c580c8d90,2017-06-06,0.05311209224193316,0.02559652735077806,2.459226810317787,-0.0027356650475128404,0.024777494188472755,63639,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,7,20,edaef222f88f1452ed19c51c561f64b373112970802aba235891464c580c8d90,2017-06-07,0.054970559679015776,-0.02939136726478048,2.5272508064086994,-0.002621193480618701,0.02180899820202867,48610,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,7,20,edaef222f88f1452ed19c51c561f64b373112970802aba235891464c580c8d90,2017-06-08,0.045974299828902894,0.05910864783468554,2.272472087584434,-0.00227661321304898,0.019900054502576092,43634,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,7,20,edaef222f88f1452ed19c51c561f64b373112970802aba235891464c580c8d90,2017-06-09,0.014817061863596387,-0.07761432503447417,2.178742549573127,0.0012067979181556946,0.02275772411228595,47220,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,7,20,edaef222f88f1452ed19c51c561f64b373112970802aba235891464c580c8d90,2017-06-12,0.0358272897935222,-0.04209782701414293,2.1298209819174168,-0.004386680261521637,0.01751324337974919,75328,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,7,20,edaef222f88f1452ed19c51c561f64b373112970802aba235891464c580c8d90,2017-06-13,0.06045579156434998,0.04208094186334268,2.21666688410007,0.0018138650735252599,0.021348009784666864,62387,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,7,20,edaef222f88f1452ed19c51c561f64b373112970802aba235891464c580c8d90,2017-06-14,0.07149004697466982,-0.046265735389865545,2.270551060079342,-0.0018840529615887559,0.01978008708713361,58941,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,7,20,edaef222f88f1452ed19c51c561f64b373112970802aba235891464c580c8d90,2017-06-16,0.04678703118438827,0.031574082219943955,2.5617631828222396,0.0031377610350911823,0.022290893156406043,55744,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,7,20,edaef222f88f1452ed19c51c561f64b373112970802aba235891464c580c8d90,2017-06-19,0.08121284890978263,0.014576832810280162,2.903727034518324,-0.005767996196317126,0.025289413012845745,34767,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,7,20,edaef222f88f1452ed19c51c561f64b373112970802aba235891464c580c8d90,2017-06-20,0.0547430860675594,-0.07682827494650352,2.0522863391968214,0.004094762192194533,0.019371127957865462,51504,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,7,20,edaef222f88f1452ed19c51c561f64b373112970802aba235891464c580c8d90,2017-06-21,0.014636131937433931,-0.010758537872136665,2.663100699602058,0.0031215307162463534,0.024965164034690464,60429,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,7,20,edaef222f88f1452ed19c51c561f64b373112970802aba235891464c580c8d90,2017-06-22,0.05763693183368314,0.04229996770724534,2.4314133326366316,0.005069316501148174,0.020999603081256566,26905,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,7,20,edaef222f88f1452ed19c51c561f64b373112970802aba235891464c580c8d90,2017-06-23,0.033599799871291476,-0.0033174522248443404,2.66962460302591,0.0029250462715600485,0.02781709473739264,47556,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,7,20,edaef222f88f1452ed19c51c561f64b373112970802aba235891464c580c8d90,2017-06-26,0.050144190296501696,0.05297741958616015,2.1843246728685584,0.004554125535516209,0.01699229815952405,50958,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,7,20,edaef222f88f1452ed19c51c561f64b373112970802aba235891464c580c8d90,2017-06-27,0.015618742597710122,-0.04014556565841203,2.551841923090862,0.00639304000735377,0.020555784546196113,43146,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,7,20,edaef222f88f1452ed19c51c561f64b373112970802aba235891464c580c8d90,2017-06-28,0.012595741065025395,-0.025060217297699548,2.289106059822612,0.007127649955551711,0.017896606940871918,57632,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,7,20,edaef222f88f1452ed19c51c561f64b373112970802aba235891464c580c8d90,2017-06-29,0.05380003429774924,0.0038430386374690207,2.426852917535377,0.0063645489107221785,0.02627494726519926,45107,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,7,20,edaef222f88f1452ed19c51c561f64b373112970802aba235891464c580c8d90,2017-06-30,0.04853136876033343,0.00779571133507352,2.1240257766535957,0.005500209174872692,0.018075072734136104,40092,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,17,20,373986c8a1f4155a530875b6d2210d8f3795283198be439e0e41812e51688649,2017-06-01,-0.0074947116572570026,-0.03793380359417656,1.5490195780482146,-0.00564335971312433,0.014653757385370978,50774,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,17,20,373986c8a1f4155a530875b6d2210d8f3795283198be439e0e41812e51688649,2017-06-02,0.021746435271572533,-0.0033531217355494787,2.062991292566417,-0.004763373350942725,0.016891962657295832,49694,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,17,20,373986c8a1f4155a530875b6d2210d8f3795283198be439e0e41812e51688649,2017-06-05,0.006141814368574726,0.037729087391150606,2.2247047296010543,-0.0014488750978618637,0.018463757512229315,42497,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,17,20,373986c8a1f4155a530875b6d2210d8f3795283198be439e0e41812e51688649,2017-06-06,0.06330788861606124,0.02559652735077806,2.459226810317787,-0.0062084724995440784,0.022670181011912347,63639,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,17,20,373986c8a1f4155a530875b6d2210d8f3795283198be439e0e41812e51688649,2017-06-07,0.03764278568591322,-0.02939136726478048,2.5272508064086994,-0.0019978462952742653,0.02096690205987447,48610,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,17,20,373986c8a1f4155a530875b6d2210d8f3795283198be439e0e41812e51688649,2017-06-08,0.022813240827207756,0.05910864783468554,2.272472087584434,-0.0005407559873620154,0.01977321698920721,43634,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,17,20,373986c8a1f4155a530875b6d2210d8f3795283198be439e0e41812e51688649,2017-06-09,-0.021024829713762096,-0.07761432503447417,2.178742549573127,0.0024439915495314025,0.020557200349588644,47220,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,17,20,373986c8a1f4155a530875b6d2210d8f3795283198be439e0e41812e51688649,2017-06-12,0.03264473368433747,-0.04209782701414293,2.1298209819174168,-0.005654416691070169,0.018560780011170223,75328,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,17,20,373986c8a1f4155a530875b6d2210d8f3795283198be439e0e41812e51688649,2017-06-13,-0.019334249772997195,0.04208094186334268,2.21666688410007,0.0025609027258437058,0.01996375297495575,62387,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,17,20,373986c8a1f4155a530875b6d2210d8f3795283198be439e0e41812e51688649,2017-06-14,0.03355016682570731,-0.046265735389865545,2.270551060079342,-0.0026706112767512285,0.018436998812270112,58941,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,17,20,373986c8a1f4155a530875b6d2210d8f3795283198be439e0e41812e51688649,2017-06-16,0.011269140627916131,0.031574082219943955,2.5617631828222396,0.0016242832913104968,0.020549337614359967,55744,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,17,20,373986c8a1f4155a530875b6d2210d8f3795283198be439e0e41812e51688649,2017-06-19,-0.020335714905504697,0.014576832810280162,2.903727034518324,-0.008777422199588984,0.02523201814375794,34767,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,17,20,373986c8a1f4155a530875b6d2210d8f3795283198be439e0e41812e51688649,2017-06-20,0.01369852664883684,-0.07682827494650352,2.0522863391968214,0.0049216502122272875,0.01914152203154266,51504,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,17,20,373986c8a1f4155a530875b6d2210d8f3795283198be439e0e41812e51688649,2017-06-21,-0.02298997027603682,-0.010758537872136665,2.663100699602058,0.005848850111501381,0.023002382141353472,60429,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,17,20,373986c8a1f4155a530875b6d2210d8f3795283198be439e0e41812e51688649,2017-06-22,0.019937943094255624,0.04229996770724534,2.4314133326366316,0.008660815716934866,0.020077103732692173,26905,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,17,20,373986c8a1f4155a530875b6d2210d8f3795283198be439e0e41812e51688649,2017-06-23,0.0018021843071288222,-0.0033174522248443404,2.66962460302591,0.006878637988403302,0.02330755154007035,47556,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,17,20,373986c8a1f4155a530875b6d2210d8f3795283198be439e0e41812e51688649,2017-06-26,-0.008942208740930756,0.05297741958616015,2.1843246728685584,0.006163736745204538,0.015343189613251216,50958,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,17,20,373986c8a1f4155a530875b6d2210d8f3795283198be439e0e41812e51688649,2017-06-27,0.005989311627628903,-0.04014556565841203,2.551841923090862,0.005327746067517105,0.020458552900492324,43146,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,17,20,373986c8a1f4155a530875b6d2210d8f3795283198be439e0e41812e51688649,2017-06-28,0.014331052722060127,-0.025060217297699548,2.289106059822612,0.008122224123809585,0.016258014021591716,57632,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,17,20,373986c8a1f4155a530875b6d2210d8f3795283198be439e0e41812e51688649,2017-06-29,-0.021334334876079948,0.0038430386374690207,2.426852917535377,0.008754569631294992,0.01922967247684541,45107,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,17,20,373986c8a1f4155a530875b6d2210d8f3795283198be439e0e41812e51688649,2017-06-30,0.0031606946667952487,0.00779571133507352,2.1240257766535957,0.006783507513035436,0.016508846576332743,40092,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,29,20,4440f5f0f2169ee0a4352a1c30ad8c0e1286adbd645bda1904820f30cf2bbf03,2017-06-01,0.053440675965606664,-0.03793380359417656,1.5490195780482146,-0.007601216919821424,0.015075062621912251,50774,
control,own_june,PKOBP,2017-06,xgboost,F5,S0,29,20,4440f5f0f2169ee0a4352a1c30ad8c0e1286adbd645bda1904820f30cf2bbf03,2017-06-02,0.004173317765018342,-0.0033531217355494787,2.062991292566417,-0.005807377925975615,0.017926613967809917,49694,
