symbol,month,horizon,model_linear,control_seed_linear,task_id_linear,latency,original_rows_linear,rows_linear,threshold_bps_linear,coverage_linear,selected_rows_linear,sign_selected_bps_linear,top_decile_long_bps_linear,bottom_decile_short_bps_linear,ordered_deciles_linear,decile_bins_linear,model_xgboost,control_seed_xgboost,task_id_xgboost,original_rows_xgboost,rows_xgboost,threshold_bps_xgboost,coverage_xgboost,selected_rows_xgboost,sign_selected_bps_xgboost,top_decile_long_bps_xgboost,bottom_decile_short_bps_xgboost,ordered_deciles_xgboost,decile_bins_xgboost,coverage_delta,sign_selected_bps_delta,top_decile_long_bps_delta,bottom_decile_short_bps_delta,ordered_deciles_delta,decile_bins_delta
PKNORLEN,2017-04,50,linear,,7cb1d2b4747a0c8dbc636774d885e99cad7ef2c4f168026e2cfbb49dfcceb45a,0,675388,675298,1.0,0.05405761604506455,36505,-5.495142269263078,-6.375256242036347,-6.604075446608891,0.0,10,xgboost,,f4ed735c8c497d942aa1d39e07a92594f84b353d48b02bae1bd2c90ee2188164,675388,675298,1.0,0.16316648353763819,110186,-7.045037278813784,-7.100763268798118,-6.9024608780120555,0.0,10,0.10910886749257363,-1.5498950095507062,-0.7255070267617709,-0.2983854314031644,0.0,0
PKNORLEN,2017-04,50,linear,,7cb1d2b4747a0c8dbc636774d885e99cad7ef2c4f168026e2cfbb49dfcceb45a,1,675388,675298,1.0,0.05405761604506455,36505,-5.711424187982674,-6.569618208706279,-6.755059857595203,0.0,10,xgboost,,f4ed735c8c497d942aa1d39e07a92594f84b353d48b02bae1bd2c90ee2188164,675388,675298,1.0,0.16316648353763819,110186,-7.228786955782717,-7.272811908396975,-7.050417080936339,0.0,10,0.10910886749257363,-1.5173627678000434,-0.7031936996906962,-0.2953572233411359,0.0,0
PKNORLEN,2017-04,50,linear,,7cb1d2b4747a0c8dbc636774d885e99cad7ef2c4f168026e2cfbb49dfcceb45a,5,675388,675298,1.0,0.05405761604506455,36505,-6.112421830415555,-6.929061680373805,-7.052578793794929,0.0,10,xgboost,,f4ed735c8c497d942aa1d39e07a92594f84b353d48b02bae1bd2c90ee2188164,675388,675298,1.0,0.16316648353763819,110186,-7.587521077149835,-7.623837392220788,-7.376144897563161,0.0,10,0.10910886749257363,-1.4750992467342794,-0.6947757118469831,-0.3235661037682318,0.0,0
PKNORLEN,2017-06,10,linear,,86c9d9867523ef6652e925a20f4bde25e5a88bf75110b2829c415ad3d72b0cae,0,863190,863085,1.0,9.269075467653823e-06,8,-4.2983951806077725,-5.770457578479425,-6.189631862919642,0.0,10,xgboost,,2f356fd1f444ef2e9b21a76d4ada94d2bdeb776af95a89854166db8a2a32fb17,863190,863085,1.0,0.018718897906926896,16156,-5.518218768541812,-5.843227981330521,-6.621344440086752,0.0,10,0.018709628831459244,-1.219823587934039,-0.07277040285109582,-0.43171257716710976,0.0,0
PKNORLEN,2017-06,10,linear,,86c9d9867523ef6652e925a20f4bde25e5a88bf75110b2829c415ad3d72b0cae,1,863190,863085,1.0,9.269075467653823e-06,8,-5.941596342076211,-6.088675669876499,-6.495652847255945,0.0,10,xgboost,,2f356fd1f444ef2e9b21a76d4ada94d2bdeb776af95a89854166db8a2a32fb17,863190,863085,1.0,0.018718897906926896,16156,-6.550880435605917,-6.164581563331643,-6.901514352681433,0.0,10,0.018709628831459244,-0.6092840935297064,-0.07590589345514331,-0.40586150542548793,0.0,0
PKNORLEN,2017-06,10,linear,,86c9d9867523ef6652e925a20f4bde25e5a88bf75110b2829c415ad3d72b0cae,5,863190,863085,1.0,9.269075467653823e-06,8,-12.347503525121192,-6.61666217284352,-6.986149379722626,0.0,10,xgboost,,2f356fd1f444ef2e9b21a76d4ada94d2bdeb776af95a89854166db8a2a32fb17,863190,863085,1.0,0.018718897906926896,16156,-7.222814506180466,-6.751471254179518,-7.418526282450432,0.0,10,0.018709628831459244,5.124689018940726,-0.13480908133599812,-0.43237690272780593,0.0,0
PKNORLEN,2017-06,20,linear,,52e0cbbdee226a6278e0e4849deda2384c8d739db34bf973934f47b59240a01c,0,862980,862875,1.0,5.215123859191656e-05,45,-8.079157292115834,-6.074937695926363,-6.24782988782525,0.0,10,xgboost,,04109cd49f10e86230fd510cd6bf1f8cac6576d537e78152ce817020ad779a6a,862980,862875,1.0,0.06699579892800232,57809,-5.48411441287827,-5.77901667291964,-6.2786709323680965,0.0,10,0.06694364768941041,2.595042879237564,0.2959210230067226,-0.03084104454284642,0.0,0
PKNORLEN,2017-06,20,linear,,52e0cbbdee226a6278e0e4849deda2384c8d739db34bf973934f47b59240a01c,1,862980,862875,1.0,5.215123859191656e-05,45,-9.818892002484965,-6.386755095929081,-6.551573745191013,0.0,10,xgboost,,04109cd49f10e86230fd510cd6bf1f8cac6576d537e78152ce817020ad779a6a,862980,862875,1.0,0.06699579892800232,57809,-6.008963435000354,-6.09569525610889,-6.575537280263522,0.0,10,0.06694364768941041,3.8099285674846115,0.2910598398201909,-0.023963535072509146,0.0,0
PKNORLEN,2017-06,20,linear,,52e0cbbdee226a6278e0e4849deda2384c8d739db34bf973934f47b59240a01c,5,862980,862875,1.0,5.215123859191656e-05,45,-9.538915614705617,-6.913182070087546,-7.067179620401279,0.0,10,xgboost,,04109cd49f10e86230fd510cd6bf1f8cac6576d537e78152ce817020ad779a6a,862980,862875,1.0,0.06699579892800232,57809,-6.705839923828278,-6.708355023931887,-7.144340610237586,0.0,10,0.06694364768941041,2.8330756908773393,0.2048270461556596,-0.07716098983630726,0.0,0
PKNORLEN,2017-06,50,linear,,551e31596361ae6cfd818a61f5dc26674bfd948d650a8bde15872e0725121718,0,862350,862245,1.0,0.20730302872153505,178746,-6.903200160241244,-7.021147572561929,-6.656874336091774,0.0,10,xgboost,,ebc4ecc2b7e331e0937261280a2636d37efa2c79a1e396334dfd1d81fb6e1b43,862350,862245,1.0,0.32106999750650916,276841,-6.906558958591597,-6.300343107433845,-6.413547959964328,0.0,10,0.11376696878497411,-0.0033587983503524654,0.7208044651280838,0.24332637612744623,0.0,0
PKNORLEN,2017-06,50,linear,,551e31596361ae6cfd818a61f5dc26674bfd948d650a8bde15872e0725121718,1,862350,862245,1.0,0.20730302872153505,178746,-7.174605163932147,-7.287996749244654,-6.940048047421709,0.0,10,xgboost,,ebc4ecc2b7e331e0937261280a2636d37efa2c79a1e396334dfd1d81fb6e1b43,862350,862245,1.0,0.32106999750650916,276841,-7.116394560520291,-6.596529842869419,-6.672819895495741,0.0,10,0.11376696878497411,0.058210603411855466,0.6914669063752346,0.26722815192596805,0.0,0
PKNORLEN,2017-06,50,linear,,551e31596361ae6cfd818a61f5dc26674bfd948d650a8bde15872e0725121718,5,862350,862245,1.0,0.20730302872153505,178746,-7.648673349619921,-7.734967753106959,-7.441184555164444,0.0,10,xgboost,,ebc4ecc2b7e331e0937261280a2636d37efa2c79a1e396334dfd1d81fb6e1b43,862350,862245,1.0,0.32106999750650916,276841,-7.5841262346407845,-7.173647460389383,-7.201521844685554,0.0,10,0.11376696878497411,0.06454711497913657,0.5613202927175758,0.23966271047888998,0.0,0
PKNORLEN,2017-09,10,linear,,e4e594c9019224bd93fa6052fbcd053e680306e809659ef285da0f6ee15a2679,0,1014105,1014000,1.0,1.282051282051282e-05,13,-4.111672156208917,-5.4487119183829,-5.335123857247052,0.0,10,xgboost,,1dc4f8a93083e499a31085a51cdb43f6494a049389303257a880766bee164e0a,1014105,1014000,1.0,0.025724852071005916,26085,-4.7054603210809445,-5.871709213175193,-6.412299637603896,0.0,10,0.025712031558185404,-0.5937881648720271,-0.4229972947922933,-1.0771757803568436,0.0,0
PKNORLEN,2017-09,10,linear,,e4e594c9019224bd93fa6052fbcd053e680306e809659ef285da0f6ee15a2679,1,1014105,1014000,1.0,1.282051282051282e-05,13,-4.4246220216405465,-5.716846714437494,-5.553376210910218,0.0,10,xgboost,,1dc4f8a93083e499a31085a51cdb43f6494a049389303257a880766bee164e0a,1014105,1014000,1.0,0.025724852071005916,26085,-5.439040182134114,-6.137559511465523,-6.622282139153065,0.0,10,0.025712031558185404,-1.0144181604935678,-0.42071279702802844,-1.068905928242847,0.0,0
PKNORLEN,2017-09,10,linear,,e4e594c9019224bd93fa6052fbcd053e680306e809659ef285da0f6ee15a2679,5,1014105,1014000,1.0,1.282051282051282e-05,13,-4.090708984110285,-6.228338007783124,-5.99659563356542,0.0,10,xgboost,,1dc4f8a93083e499a31085a51cdb43f6494a049389303257a880766bee164e0a,1014105,1014000,1.0,0.025724852071005916,26085,-6.121632616609077,-6.634568287169494,-7.0231040342021585,0.0,10,0.025712031558185404,-2.0309236324987916,-0.4062302793863699,-1.0265084006367386,0.0,0
PKNORLEN,2017-09,20,linear,,e8639fee1e895e0dbf037cfc02cbf2e0f44020893d5965fab7c53b5e8aff2aa8,0,1013895,1013790,1.0,0.010929285157675652,11080,-3.9510568106980712,-5.524374327818968,-5.392242009264508,0.0,10,xgboost,,71de7ddea0ae0ec801a47ca5cea41c63afef90ae67de31f34645e206e117c90f,1013895,1013790,1.0,0.07732567888813265,78392,-4.8428420530533325,-5.805368880251821,-5.954151613918567,0.0,10,0.066396393730457,-0.8917852423552612,-0.280994552432853,-0.5619096046540593,0.0,0
PKNORLEN,2017-09,20,linear,,e8639fee1e895e0dbf037cfc02cbf2e0f44020893d5965fab7c53b5e8aff2aa8,1,1013895,1013790,1.0,0.010929285157675652,11080,-4.462190902039577,-5.800290532298578,-5.621272380935718,0.0,10,xgboost,,71de7ddea0ae0ec801a47ca5cea41c63afef90ae67de31f34645e206e117c90f,1013895,1013790,1.0,0.07732567888813265,78392,-5.270062283179468,-6.070645531389901,-6.1876293245292615,0.0,10,0.066396393730457,-0.8078713811398908,-0.27035499909132277,-0.5663569435935436,0.0,0
PKNORLEN,2017-09,20,linear,,e8639fee1e895e0dbf037cfc02cbf2e0f44020893d5965fab7c53b5e8aff2aa8,5,1013895,1013790,1.0,0.010929285157675652,11080,-5.272831978942766,-6.343066028147501,-6.099934218590409,0.0,10,xgboost,,71de7ddea0ae0ec801a47ca5cea41c63afef90ae67de31f34645e206e117c90f,1013895,1013790,1.0,0.07732567888813265,78392,-5.950498572114533,-6.608287724716331,-6.6712288735977,0.0,10,0.066396393730457,-0.6776665931717671,-0.26522169656883055,-0.571294655007291,0.0,0
PKNORLEN,2017-09,50,linear,,7ce4a788085c5b2d8d79653f32f2f9f2661e86deb618c473add64fc6416549f3,0,1013265,1013160,1.0,0.2631065182202219,266569,-6.486071943462656,-6.245721163172651,-6.197393918016135,0.0,10,xgboost,,4193a43ff8338dd70d6addb0d14a1ade58d8cc11a21cdc5897b7ff0be2a798b2,1013265,1013160,1.0,0.23760314264282048,240730,-6.442226520469867,-6.509511792812014,-6.192524823540162,0.0,10,-0.025503375577401427,0.043845422992789373,-0.26379062963936306,0.004869094475973057,0.0,0
PKNORLEN,2017-09,50,linear,,7ce4a788085c5b2d8d79653f32f2f9f2661e86deb618c473add64fc6416549f3,1,1013265,1013160,1.0,0.2631065182202219,266569,-6.699105702797576,-6.505633994898237,-6.419788713925811,0.0,10,xgboost,,4193a43ff8338dd70d6addb0d14a1ade58d8cc11a21cdc5897b7ff0be2a798b2,1013265,1013160,1.0,0.23760314264282048,240730,-6.65874589406103,-6.761157081115835,-6.423829798810845,0.0,10,-0.025503375577401427,0.040359808736545766,-0.2555230862175977,-0.004041084885033186,0.0,0
PKNORLEN,2017-09,50,linear,,7ce4a788085c5b2d8d79653f32f2f9f2661e86deb618c473add64fc6416549f3,5,1013265,1013160,1.0,0.2631065182202219,266569,-7.145949397570797,-7.010438216970826,-6.885279798236008,0.0,10,xgboost,,4193a43ff8338dd70d6addb0d14a1ade58d8cc11a21cdc5897b7ff0be2a798b2,1013265,1013160,1.0,0.23760314264282048,240730,-7.14066823441424,-7.281711973484863,-6.924327369210569,0.0,10,-0.025503375577401427,0.005281163156556801,-0.27127375651403707,-0.03904757097456102,0.0,0
PKNORLEN,2017-11,10,linear,,ae03cb726cdfdc6cdb9b3afea9b7f791e2a8d18dd4f859f185981c455147d5aa,0,1041523,1041418,1.0,4.801146129604059e-05,50,-9.082464356567554,-6.272795266881231,-6.664514188505693,0.0,10,xgboost,,59130cbb870013e01fd27b2c6af19fad187129d427638077230a87f6bd681676,1041523,1041418,1.0,0.029738299126767544,30970,-5.8760847917630565,-6.377966647846068,-7.463378894684273,0.0,10,0.029690287665471504,3.2063795648044975,-0.10517138096483691,-0.7988647061785796,0.0,0
PKNORLEN,2017-11,10,linear,,ae03cb726cdfdc6cdb9b3afea9b7f791e2a8d18dd4f859f185981c455147d5aa,1,1041523,1041418,1.0,4.801146129604059e-05,50,-11.035877827225686,-6.57170742724971,-6.92452942487075,0.0,10,xgboost,,59130cbb870013e01fd27b2c6af19fad187129d427638077230a87f6bd681676,1041523,1041418,1.0,0.029738299126767544,30970,-6.634560369216406,-6.698686575185828,-7.706898150357073,0.0,10,0.029690287665471504,4.40131745800928,-0.12697914793611798,-0.7823687254863234,0.0,0
PKNORLEN,2017-11,10,linear,,ae03cb726cdfdc6cdb9b3afea9b7f791e2a8d18dd4f859f185981c455147d5aa,5,1041523,1041418,1.0,4.801146129604059e-05,50,-11.28832601310413,-7.13426894097198,-7.427687418185304,0.0,10,xgboost,,59130cbb870013e01fd27b2c6af19fad187129d427638077230a87f6bd681676,1041523,1041418,1.0,0.029738299126767544,30970,-7.422702490544922,-7.290566193914819,-8.204905582430492,0.0,10,0.029690287665471504,3.8656235225592086,-0.15629725294283947,-0.7772181642451876,0.0,0
PKNORLEN,2017-11,20,linear,,07b0e79837f9cbfe5b4da319d6fe4250b84ff385ce368c9c0b5186bd4b678d39,0,1041313,1041208,1.0,0.01812510084440381,18872,-4.518096077894499,-6.454533999458622,-6.693932625465671,0.0,10,xgboost,,3fabdfcf353a56fa70b7797f2012fada9319205bfd5eb0f0a0e3549862e2fe3b,1041313,1041208,1.0,0.08590406527802322,89444,-5.472355091032046,-6.431260684281182,-6.884945601419269,0.0,10,0.06777896443361942,-0.9542590131375475,0.023273315177440246,-0.19101297595359856,0.0,0
PKNORLEN,2017-11,20,linear,,07b0e79837f9cbfe5b4da319d6fe4250b84ff385ce368c9c0b5186bd4b678d39,1,1041313,1041208,1.0,0.01812510084440381,18872,-5.071743910900682,-6.758299935343149,-6.9604118139403885,0.0,10,xgboost,,3fabdfcf353a56fa70b7797f2012fada9319205bfd5eb0f0a0e3549862e2fe3b,1041313,1041208,1.0,0.08590406527802322,89444,-5.954962408551273,-6.750476763638834,-7.155062792152392,0.0,10,0.06777896443361942,-0.8832184976505912,0.007823171704314902,-0.19465097821200317,0.0,0
PKNORLEN,2017-11,20,linear,,07b0e79837f9cbfe5b4da319d6fe4250b84ff385ce368c9c0b5186bd4b678d39,5,1041313,1041208,1.0,0.01812510084440381,18872,-6.006957638199485,-7.333833148194912,-7.494465078850654,0.0,10,xgboost,,3fabdfcf353a56fa70b7797f2012fada9319205bfd5eb0f0a0e3549862e2fe3b,1041313,1041208,1.0,0.08590406527802322,89444,-6.731301843972171,-7.386680753545173,-7.722051667112697,0.0,10,0.06777896443361942,-0.7243442057726854,-0.05284760535026134,-0.22758658826204314,0.0,0
PKNORLEN,2017-11,50,linear,,38d1afb766f98ab413469ed31fc37211560f886d5da8d8c73927b5e0627f95e5,0,1040683,1040578,1.0,0.2524404705846174,262684,-7.7984468274462175,-7.534072857824298,-7.369325914966369,0.0,10,xgboost,,cd257c2fbf94f10a6852cbae09fce8e06ccee3957a7bf660f154e83aea663a5c,1040683,1040578,1.0,0.24640055815133513,256399,-7.672678287548587,-7.8446257136798305,-6.90596155627862,0.0,10,-0.006039912433282252,0.12576853989763048,-0.3105528558555326,0.46336435868774917,0.0,0
PKNORLEN,2017-11,50,linear,,38d1afb766f98ab413469ed31fc37211560f886d5da8d8c73927b5e0627f95e5,1,1040683,1040578,1.0,0.2524404705846174,262684,-8.02782350281121,-7.805713744419302,-7.617138815102404,0.0,10,xgboost,,cd257c2fbf94f10a6852cbae09fce8e06ccee3957a7bf660f154e83aea663a5c,1040683,1040578,1.0,0.24640055815133513,256399,-7.913478965855793,-8.138770106268293,-7.168848806952882,0.0,10,-0.006039912433282252,0.11434453695541613,-0.3330563618489908,0.448290008149522,0.0,0
PKNORLEN,2017-11,50,linear,,38d1afb766f98ab413469ed31fc37211560f886d5da8d8c73927b5e0627f95e5,5,1040683,1040578,1.0,0.2524404705846174,262684,-8.483565132707652,-8.303984669173635,-8.119427011589858,0.0,10,xgboost,,cd257c2fbf94f10a6852cbae09fce8e06ccee3957a7bf660f154e83aea663a5c,1040683,1040578,1.0,0.24640055815133513,256399,-8.413720281494061,-8.67262653719267,-7.7384744204438425,0.0,10,-0.006039912433282252,0.06984485121359008,-0.36864186801903465,0.38095259114601543,0.0,0
PKOBP,2017-04,10,linear,,5a418a31520360397201f19473c671e74bbb1e773e2655e646f0ec8b3c7b1e5f,0,953529,949905,1.0,1.263284223159158e-05,12,-9.665932096746674,-6.5407539912004795,-6.25323713239535,0.0,10,xgboost,,1de5de580d2b30d96c88795351b49492a739c9b167e50b2cdde88e70c909a995,953529,949905,1.0,0.01030839926097873,9792,-4.86389811371364,-7.739084618343117,-6.818935274689444,0.0,10,0.010295766418747137,4.802033983033034,-1.1983306271426377,-0.5656981422940941,0.0,0
PKOBP,2017-04,10,linear,,5a418a31520360397201f19473c671e74bbb1e773e2655e646f0ec8b3c7b1e5f,1,953529,949905,1.0,1.263284223159158e-05,12,-9.213372449024986,-6.6765207584983415,-6.414672706544711,0.0,10,xgboost,,1de5de580d2b30d96c88795351b49492a739c9b167e50b2cdde88e70c909a995,953529,949905,1.0,0.01030839926097873,9792,-5.596540752180362,-7.869601940865459,-6.970543186094831,0.0,10,0.010295766418747137,3.616831696844624,-1.1930811823671172,-0.5558704795501201,0.0,0
PKOBP,2017-04,10,linear,,5a418a31520360397201f19473c671e74bbb1e773e2655e646f0ec8b3c7b1e5f,5,953529,949905,1.0,1.263284223159158e-05,12,-9.688714527237645,-6.934110818891503,-6.713393717153858,0.0,10,xgboost,,1de5de580d2b30d96c88795351b49492a739c9b167e50b2cdde88e70c909a995,953529,949905,1.0,0.01030839926097873,9792,-6.146962408536605,-8.133122825459473,-7.276835815885673,0.0,10,0.010295766418747137,3.54175211870104,-1.1990120065679708,-0.5634420987318149,0.0,0
PKOBP,2017-04,20,linear,,b30bfa0f2cbdfdfdcca4ba031265f1c6642346e4298d61f95beda9f56fa86425,0,946426,943074,1.0,9.75533203120858e-05,92,-5.640202154557339,-6.751702092557524,-6.3381757493043915,0.0,10,xgboost,,d154af0db722fe82f1d0452b12b697179c8a30fc15e1cc3878af8355d741323a,946426,943074,1.0,0.03564513495229431,33616,-6.5159719408740395,-7.93258007042489,-6.835706973168493,0.0,10,0.035547581631982225,-0.8757697863167007,-1.1808779778673655,-0.49753122386410187,0.0,0
PKOBP,2017-04,20,linear,,b30bfa0f2cbdfdfdcca4ba031265f1c6642346e4298d61f95beda9f56fa86425,1,946426,943074,1.0,9.75533203120858e-05,92,-6.759617513858173,-6.88433362388272,-6.497371499913248,0.0,10,xgboost,,d154af0db722fe82f1d0452b12b697179c8a30fc15e1cc3878af8355d741323a,946426,943074,1.0,0.03564513495229431,33616,-6.915289500633865,-8.057550699916645,-6.984204859343415,0.0,10,0.035547581631982225,-0.15567198677569127,-1.1732170760339242,-0.48683335943016726,0.0,0
PKOBP,2017-04,20,linear,,b30bfa0f2cbdfdfdcca4ba031265f1c6642346e4298d61f95beda9f56fa86425,5,946426,943074,1.0,9.75533203120858e-05,92,-7.0750206531127615,-7.1475181824471266,-6.799113271714823,0.0,10,xgboost,,d154af0db722fe82f1d0452b12b697179c8a30fc15e1cc3878af8355d741323a,946426,943074,1.0,0.03564513495229431,33616,-7.31765924726303,-8.320680503766086,-7.277305817376151,0.0,10,0.035547581631982225,-0.2426385941502689,-1.1731623213189595,-0.47819254566132763,0.0,0
PKOBP,2017-04,50,linear,,ec9bca18c5d19a5810229f8b225f3179c9033d0f6d08f25c063039a0e5103ed0,0,927506,924613,1.0,0.23774487271972167,219822,-7.5724584541971245,-7.339424658753449,-7.133078505397971,0.0,10,xgboost,,5104153618a9faaff4aa7cfee5205cf8689df433038a2a31052f73bb8b2819e5,927506,924613,1.0,0.24170977479226444,223488,-8.026020537090986,-8.49009304055265,-7.242954657931839,0.0,10,0.00396490207254277,-0.45356208289386135,-1.1506683817991998,-0.10987615253386807,0.0,0
PKOBP,2017-04,50,linear,,ec9bca18c5d19a5810229f8b225f3179c9033d0f6d08f25c063039a0e5103ed0,1,927506,924613,1.0,0.23774487271972167,219822,-7.697839734133918,-7.472053305832766,-7.2826942261029926,0.0,10,xgboost,,5104153618a9faaff4aa7cfee5205cf8689df433038a2a31052f73bb8b2819e5,927506,924613,1.0,0.24170977479226444,223488,-8.14222819119807,-8.608397722866348,-7.392337390416704,0.0,10,0.00396490207254277,-0.44438845706415186,-1.1363444170335821,-0.10964316431371124,0.0,0
PKOBP,2017-04,50,linear,,ec9bca18c5d19a5810229f8b225f3179c9033d0f6d08f25c063039a0e5103ed0,5,927506,924613,1.0,0.23774487271972167,219822,-7.953110731925076,-7.740420199576636,-7.578521418390316,0.0,10,xgboost,,5104153618a9faaff4aa7cfee5205cf8689df433038a2a31052f73bb8b2819e5,927506,924613,1.0,0.24170977479226444,223488,-8.382633028655464,-8.83810960549936,-7.689451631227529,0.0,10,0.00396490207254277,-0.4295222967303882,-1.0976894059227238,-0.11093021283721338,0.0,0
PKOBP,2017-06,10,linear,,0af22dbfdfd7980eb5f6a92ed2eecd9136539a90e22a17a653faf5782279b13a,0,1064414,1060420,1.0,1.9803474095169837e-05,21,-8.810758448851841,-7.6486752268267475,-7.547680425621558,0.0,10,xgboost,,3990960a5476f9f8a91d0bd97899e56d7d47cc4f3500c69fc59bf84922e1b0ff,1064414,1060420,1.0,0.013252296259972464,14053,-6.65832833845939,-9.131593229511632,-8.61673794315023,0.0,10,0.013232492785877294,2.1524301103924506,-1.482918002684884,-1.0690575175286723,0.0,0
PKOBP,2017-06,10,linear,,0af22dbfdfd7980eb5f6a92ed2eecd9136539a90e22a17a653faf5782279b13a,1,1064414,1060420,1.0,1.9803474095169837e-05,21,-10.390797888580117,-7.904201158949931,-7.804832975571396,0.0,10,xgboost,,3990960a5476f9f8a91d0bd97899e56d7d47cc4f3500c69fc59bf84922e1b0ff,1064414,1060420,1.0,0.013252296259972464,14053,-7.817760042929165,-9.337783022772166,-8.82310646986815,0.0,10,0.013232492785877294,2.573037845650952,-1.4335818638222353,-1.0182734942967544,0.0,0
PKOBP,2017-06,10,linear,,0af22dbfdfd7980eb5f6a92ed2eecd9136539a90e22a17a653faf5782279b13a,5,1064414,1060420,1.0,1.9803474095169837e-05,21,-12.112314340117376,-8.32649177888113,-8.249089570921443,0.0,10,xgboost,,3990960a5476f9f8a91d0bd97899e56d7d47cc4f3500c69fc59bf84922e1b0ff,1064414,1060420,1.0,0.013252296259972464,14053,-8.724850162939578,-9.745855307408258,-9.283154165392368,0.0,10,0.013232492785877294,3.3874641771777974,-1.4193635285271284,-1.0340645944709248,0.0,0
PKOBP,2017-06,20,linear,,14852fc95eea0d6b068da81f7ee308258bc079dedd2fa31cb4a5d5cc6a920425,0,1056564,1052806,1.0,0.0002469590788806295,260,-7.20998264403799,-7.963940073722396,-7.6083892484190425,0.0,10,xgboost,,be21d8340d12563c86c0ee94500f051adfb4855812ee0c64435be76306665e39,1056564,1052806,1.0,0.041967845927929744,44184,-7.699819641966364,-9.26498268913094,-8.256404076099063,0.0,10,0.041720886849049114,-0.4898369979283741,-1.3010426154085444,-0.6480148276800204,0.0,0
PKOBP,2017-06,20,linear,,14852fc95eea0d6b068da81f7ee308258bc079dedd2fa31cb4a5d5cc6a920425,1,1056564,1052806,1.0,0.0002469590788806295,260,-8.490573916641509,-8.216971949969073,-7.870715244814447,0.0,10,xgboost,,be21d8340d12563c86c0ee94500f051adfb4855812ee0c64435be76306665e39,1056564,1052806,1.0,0.041967845927929744,44184,-8.221217801138653,-9.448280097380174,-8.471257384181252,0.0,10,0.041720886849049114,0.26935611550285543,-1.2313081474111005,-0.6005421393668051,0.0,0
PKOBP,2017-06,20,linear,,14852fc95eea0d6b068da81f7ee308258bc079dedd2fa31cb4a5d5cc6a920425,5,1056564,1052806,1.0,0.0002469590788806295,260,-8.68935975015855,-8.633695074214225,-8.33139862075968,0.0,10,xgboost,,be21d8340d12563c86c0ee94500f051adfb4855812ee0c64435be76306665e39,1056564,1052806,1.0,0.041967845927929744,44184,-8.901859409378403,-9.829869802336818,-8.948991891866848,0.0,10,0.041720886849049114,-0.21249965921985314,-1.1961747281225925,-0.6175932711071681,0.0,0
PKOBP,2017-06,50,linear,,2adb8ddaf3dcdaadf3dd84c8cbc6e8d5bcbda810a54660b64f309dcef20f428e,0,1034912,1031484,1.0,0.19705007542530956,203254,-8.43994445694505,-8.561790946923114,-8.357824269262004,0.0,10,xgboost,,b81d88796318cb57570f92379a1b76a6cb00db78cf082cb032060333112386cd,1034912,1031484,1.0,0.21311140066157108,219821,-9.095202178607872,-9.525518405402586,-8.585539154827055,0.0,10,0.016061325236261526,-0.6552577216628226,-0.9637274584794717,-0.22771488556505126,0.0,0
PKOBP,2017-06,50,linear,,2adb8ddaf3dcdaadf3dd84c8cbc6e8d5bcbda810a54660b64f309dcef20f428e,1,1034912,1031484,1.0,0.19705007542530956,203254,-8.681262707389507,-8.802557672718882,-8.594833139488047,0.0,10,xgboost,,b81d88796318cb57570f92379a1b76a6cb00db78cf082cb032060333112386cd,1034912,1031484,1.0,0.21311140066157108,219821,-9.274748942114194,-9.703975679444842,-8.778854854279146,0.0,10,0.016061325236261526,-0.5934862347246863,-0.9014180067259598,-0.18402171479109874,0.0,0
PKOBP,2017-06,50,linear,,2adb8ddaf3dcdaadf3dd84c8cbc6e8d5bcbda810a54660b64f309dcef20f428e,5,1034912,1031484,1.0,0.19705007542530956,203254,-9.101210695858926,-9.208414846492248,-9.02348189101871,0.0,10,xgboost,,b81d88796318cb57570f92379a1b76a6cb00db78cf082cb032060333112386cd,1034912,1031484,1.0,0.21311140066157108,219821,-9.661560348756925,-10.057942913787905,-9.207789548173038,0.0,10,0.016061325236261526,-0.5603496528979992,-0.8495280672956564,-0.18430765715432784,0.0,0
PKOBP,2017-09,10,linear,,b038832cf7b8187fa5575cba5a32c39c7ddf966f2b092bb1e1c0f3221bb4200d,0,773577,769006,1.0,1.4304179681302877e-05,11,-6.390191524588122,-6.3495044196751,-5.87711337725119,0.0,10,xgboost,,581b563a1c98ee467489b6900bb85b23a83695053eb6486ab734af6583c9ba29,773577,769006,1.0,0.015460217475546354,11889,-4.3123705114719435,-6.399215938283057,-5.752369450410604,0.0,10,0.015445913295865052,2.0778210131161785,-0.04971151860795775,0.1247439268405861,0.0,0
PKOBP,2017-09,10,linear,,b038832cf7b8187fa5575cba5a32c39c7ddf966f2b092bb1e1c0f3221bb4200d,1,773577,769006,1.0,1.4304179681302877e-05,11,-7.407424054374777,-6.530899582313987,-6.050516724263764,0.0,10,xgboost,,581b563a1c98ee467489b6900bb85b23a83695053eb6486ab734af6583c9ba29,773577,769006,1.0,0.015460217475546354,11889,-5.195432609985539,-6.582902178693831,-5.924031785566726,0.0,10,0.015445913295865052,2.2119914443892386,-0.05200259637984406,0.12648493869703792,0.0,0
