task_id,symbol,month,horizon,model,control_seed,cost_coverage,direction_accuracy,ic,mean_abs_markout_bps,mean_signed_markout_after_cost_bps,n_test,prediction_decile_monotonicity,selected_midpoint_diagnostic_bps,train_rows
b293993c0bbf1dc98bc0e51aff7567ae6cad722efac609f267fd7823a2bd4828,PEKAO,2017-09,10,xgboost,,0.033923847655718355,0.6778423162451007,0.25698847877042463,0.9376479906550466,0.27457863273188693,404111,1.0,1.274578632731887,4669332
fce7e2e661c49dc0e0b3499ea6097880827f85e85bd36cbf40992b4b77215df3,PEKAO,2017-09,20,linear,,0.08784330813739011,0.6567308246412724,0.27394661048865643,1.5587433476393395,0.2946379811499805,403901,1.0,1.2946379811499806,4667662
7fe8ad67d2e0c914326f4d8a3e916862bf34c27e862a0efe9e24fe4123b210a5,PEKAO,2017-09,20,xgboost,,0.11303017323552059,0.6589974836243493,0.2814141616703818,1.5587433476393395,0.3049715708277687,403901,1.0,1.3049715708277687,4667662
8537f451d525d04526aa008af2cad73470093e7755eed05739529ec5f067fb3c,PEKAO,2017-09,50,linear,,0.32796556161985363,0.6178480363719763,0.23866457539010838,2.819814542635913,0.2857760424660122,403271,1.0,1.2857760424660125,4662652
c2351d389dca2a4c11629e705c7ac6e857a0e7a4e961e50874db17e85fb7465e,PEKAO,2017-09,50,xgboost,,0.31470648769685894,0.6194028843948572,0.24721010139733152,2.819814542635913,0.3333920478577435,403271,1.0,1.3333920478577437,4662652
18ce9a15e67d043e1f437dc5c748533d5ad6ca7d740af68997e7d1709695a2e8,PEKAO,2017-11,10,linear,,0.00026362768298252167,0.6481498434553344,0.21191634961463332,1.0159431814358852,0.05906493610860722,481740,1.0,1.059064936108607,5633790
18b3ebe8f8c541940115dcf37d2ec052bddb4b20e9f4ecb3216b006a4b4ddcad,PEKAO,2017-11,10,xgboost,,0.03514343836924482,0.6556566636761448,0.22338235665934422,1.0159431814358852,0.21793644182674995,481740,1.0,1.21793644182675,5633790
b13b0be21b9f23b2dd4bd456338bdf002aae0e8b316546bd20676c6404da4103,PEKAO,2017-11,20,linear,,0.0896475816667705,0.6244834750939666,0.2243193173265345,1.711357479146485,0.1726548285204444,481530,1.0,1.1726548285204443,5631690
75f9142bdf4cf26d6783cada30d1f30dc5054ab49d14e75351b024224f1d3184,PEKAO,2017-11,20,xgboost,,0.12020227192490603,0.6305806090130192,0.23486755462379372,1.711357479146485,0.2405923060471511,481530,1.0,1.240592306047151,5631690
e3896e7bb9f3ffd38368d5aec418591e82d700941bf7694e049b8bb280d85b2c,PEKAO,2017-11,50,linear,,0.33682886254938654,0.5907481174287897,0.1970537503165157,3.142563124157776,0.21215746855516374,480900,1.0,1.2121574685551635,5625390
ade448d0ab6679ccf89e3f9ae0e8bbfe54306c46a87f4d363da007c65d404612,PEKAO,2017-11,50,xgboost,,0.3158411312123103,0.5940576230492197,0.20802019344179679,3.142563124157776,0.33107991805381737,480900,1.0,1.3310799180538173,5625390
05ca8f3e1634a35f935012c2501cf552ffb5197887cabc4e423f3c3b00e8fb6b,PKNORLEN,2017-04,10,linear,,1.4790536423174996e-06,0.704018238814477,0.2320881100545604,0.6339352865972806,1.3359028264424708,676108,1.0,2.335902826442471,4935708
035558a40125d6f7f7a010c3ea542ecbeb7b6724504fff5ffa4320439162c108,PKNORLEN,2017-04,10,xgboost,,0.007733971495678205,0.7089626674266173,0.24359217433256586,0.6339352865972806,0.4541069967488112,676108,1.0,1.4541069967488112,4935708
08b1727f28bcbbcadacc35d81b25526c4886ae0c4c09c3e86c63f5f5ac7ed171,PKNORLEN,2017-04,20,linear,,1.9232817696559397e-05,0.688859712522506,0.27913742791189283,1.1173150773591238,-0.5352509931693193,675928,1.0,0.46474900683068066,4934435
7becbbe0eb0cc0109844fbb39b09605a90dbfb48f27be5a0671241436fb03477,PKNORLEN,2017-04,20,xgboost,,0.035431288539607766,0.6937137285257904,0.2866742826331577,1.1173150773591238,0.5565587489097685,675928,1.0,1.5565587489097685,4934435
f5b6588f0b0b20cf676d75da49ff2f02bb92ac48d0784f589592f2cca45baed4,PKNORLEN,2017-04,50,linear,,0.05405633502520033,0.6633095462501684,0.3143178865509784,2.256223573946996,0.8600564202825715,675388,1.0,1.8600564202825716,4930767
17fc9f08dcf5953ee3260bb1546dcff5ea5653efeea2c76defbcde9088b5b74f,PKNORLEN,2017-04,50,xgboost,,0.16316250806943564,0.6665042780028643,0.3191068208481421,2.256223573946996,0.7044998464232277,675388,1.0,1.7044998464232277,4930767
8c891aa58ff1af0d957a4a6ec12811d99dd08fe45e202aedef85297e944437d3,PKNORLEN,2017-06,10,hist_gradient_boosting,,0.004457882968987129,0.7015177476592255,0.2736384978169118,0.9271865302558492,1.17282788731924,863190,1.0,2.17282788731924,6680636
b15959285c99066968873e3ac951a0b8762dc5263bc50e74675ee18fd9d0cc4e,PKNORLEN,2017-06,10,linear,,9.267947960472202e-06,0.6998530164118139,0.26562793562467424,0.9271865302558492,1.725817138661546,863190,1.0,2.725817138661546,6680636
a8174d53bc3bb6064ac84195f2034bce8be22c0b33a1db9c3747b2f71a00a057,PKNORLEN,2017-06,10,xgboost,,0.01871662090617361,0.6986389806972382,0.2738738580309722,0.9271865302558492,0.8000438224199964,863190,1.0,1.8000438224199964,6680636
dfe6f6a14ed7749db5dee6a06cf510493f1167854a0ae8ed3651c1061f1db6df,PKNORLEN,2017-06,10,xgboost,7.0,0.0,0.5456745409808109,0.056002412585847657,0.9271865302558492,,863190,0.8888888888888888,,6680636
b41e267a7c2841acd645d10bbf0e81a5d690da47c33fcbedff8255da48e5e162,PKNORLEN,2017-06,20,hist_gradient_boosting,,0.0406417298199263,0.681422898453002,0.3095241422463908,1.5682910826409981,1.1178820589859584,862980,1.0,2.117882058985958,6678973
45e67a81bbebe0563f0f7225950f215835762e988b220b57e0df0e841ffc9bb6,PKNORLEN,2017-06,20,linear,,5.2144893276785095e-05,0.6799250564264372,0.30167100499533833,1.5682910826409981,-0.45908457959115656,862980,1.0,0.5409154204088433,6678973
c581cfc4822c5fcac232a6f55575581efe788dfc0634cad01c6f45edaea2dc98,PKNORLEN,2017-06,20,xgboost,,0.06699691765741964,0.6788158297710257,0.30946835490512137,1.5682910826409981,0.855024211216525,862980,1.0,1.8550242112165247,6678973
6ed0b21ed1f5f5f7d5abcb40a5f4263b409332baa912c56a6a5d3785883ad0d9,PKNORLEN,2017-06,20,xgboost,7.0,0.0,0.5562038197545289,0.09222840639994086,1.5682910826409981,,862980,1.0,,6678973
eceb7b00d93acc6a47169f9a50a9e4a7d9366494a329368fe1920716f677fd40,PKNORLEN,2017-06,50,hist_gradient_boosting,,0.2606227169942599,0.6460215879794797,0.3064392305321598,3.0495758037123424,0.9169929206370588,862350,1.0,1.916992920637059,6674135
121588f87c958b394a3b5e548a22246331588cf1b4e33ef7fcc76e0b8aa99d30,PKNORLEN,2017-06,50,linear,,0.2072905432828898,0.6442394078279211,0.29940580021945484,3.0495758037123424,0.9614656175452433,862350,1.0,1.9614656175452436,6674135
10d7af355ca93476519e9790605a70e6cf314473248a5d35ea0876c766f8e79b,PKNORLEN,2017-06,50,xgboost,,0.32106337334029106,0.6450792297075597,0.30817582926741255,3.0495758037123424,0.8513002246273723,862350,1.0,1.8513002246273715,6674135
57fafa84fc4cb415d51c63c986ce33a04689ecc18513743e07cec7fa81438e41,PKNORLEN,2017-06,50,xgboost,7.0,0.0,0.5439376578734929,0.09061350464364713,3.0495758037123424,,862350,0.8888888888888888,,6674135
c4f1cb8fbaacb6a2c2f3190ec88412d472086e4e80bacbd9e33477f2031c2988,PKNORLEN,2017-09,10,linear,,1.281918539007302e-05,0.7194871977539805,0.2919573342321895,0.8652895810763627,-0.5464355822636884,1014105,1.0,0.4535644177363117,9110943
f16e784194b4519dad8360ce72835383d227a3d437084e12f6c5d3219af37e51,PKNORLEN,2017-09,10,xgboost,,0.025724160713141143,0.7270710753757128,0.3120332685538301,0.8652895810763627,0.694700960027782,1014105,1.0,1.694700960027782,9110943
730db7ac1b5c0bcf1bee1b14be32703feca11291b05368017bf1d6d500e9f8e6,PKNORLEN,2017-09,20,linear,,0.010928153309760873,0.6779073122389158,0.29975819080564187,1.4593123101290277,0.5578610296490039,1013895,1.0,1.557861029649004,9108640
c818ea3fed36a91f27de4899a0276cc25f4a7a5a4f6be43bc0b0a65b9e548c79,PKNORLEN,2017-09,20,xgboost,,0.07732260243910859,0.6838095397391563,0.31712312421092653,1.4593123101290277,0.749094490315517,1013895,1.0,1.7490944903155172,9108640
851460ab6976e71ea31683978fab4ec4bed48cb4d23af0c6ebd11135ee6b1bd9,PKNORLEN,2017-09,50,linear,,0.2631078740507172,0.6255399786982121,0.26189975687060696,2.8187818439951116,0.5490772383351272,1013265,1.0,1.5490772383351268,9101882
98c02ecb2538a11b00b8e0ef1adaf65412bd02147dc74e3a8b609d2a18a6dd25,PKNORLEN,2017-09,50,xgboost,,0.23761010199700966,0.629839533739545,0.2750262067960663,2.8187818439951116,0.6832577847053619,1013265,1.0,1.683257784705362,9101882
acb3fd9a4029ec7fe7b37dec8c0b3a20094a5cfee62d29d2eaf5593245c37f92,PKNORLEN,2017-11,10,linear,,4.8006621073178415e-05,0.6743982962996349,0.24826868354210102,1.0117801934379347,0.5195127979144019,1041523,1.0,1.5195127979144019,11303344
ec390ab8137c811073d490327f2b45b06917d438b34e01c838a3b552fa816075,PKNORLEN,2017-11,10,xgboost,,0.0297381814899911,0.67862092666877,0.2603849925901198,1.0117801934379347,0.6040559130915616,1041523,1.0,1.6040559130915615,11303344
1249dbb5eddcd94e3069e1238a16a791d430de1de97b043a3250a7808a8cc4e3,PKNORLEN,2017-11,20,linear,,0.018123273213721522,0.641968851257959,0.2505561123425847,1.6225853467111253,0.7695436976598844,1041313,1.0,1.7695436976598842,11300611
fccbabc64719f34025a7893890b217abbfb996fecfc7041f1350987e2104b425,PKNORLEN,2017-11,20,xgboost,,0.08590308581569614,0.644565209181477,0.25985793750736036,1.6225853467111253,0.6256594760060223,1041313,1.0,1.6256594760060228,11300611
332e8bf859ed5dacc1d99230cf44e5f7049fcbb465708365a1616958925ab6b2,PKNORLEN,2017-11,50,linear,,0.2524294141443648,0.6103170410202224,0.2365710160078998,2.909699106062077,0.5168879339407433,1040683,1.0,1.5168879339407428,11292563
dc53f4080a11aabe06e87bc3c30b17bc5768485b8a0ec12161984f39f243a6e9,PKNORLEN,2017-11,50,xgboost,,0.24639491564674354,0.6122537583562618,0.24218362423349518,2.909699106062077,0.5583631666427209,1040683,1.0,1.5583631666427205,11292563
d87e8209f01961fd61573cd324756c402dc557700c3496d028a3ab362f45e496,PKOBP,2017-04,10,linear,,1.258482961713802e-05,0.6853810043150458,0.20622185040065333,0.582584271093602,-1.3366402633673642,953529,1.0,-0.33664026336736413,3391400
1e433c94c017c7576c9edd174d66050e004f76a4365a13d05bc848a73eae5ff8,PKOBP,2017-04,10,xgboost,,0.01030068304162747,0.6886433685807767,0.21270905015079852,0.582584271093602,-0.020955165445697588,953529,1.0,0.9790448345543024,3391400
3acf0f7ebc2eeca1f1cf34fb3b49288d1a9121e299454cdf71f2eaad9c8af1c4,PKOBP,2017-04,20,linear,,9.720781128160046e-05,0.6664215174261047,0.2432293463955651,1.006205443890218,-0.018144022104556578,946426,1.0,0.9818559778954435,3371189
882e142e70eb3848f47935d6259862aab6e6af6e8c619b32fb593c13e922e889,PKOBP,2017-04,20,xgboost,,0.03565836103403753,0.6688024221126523,0.24431901438868023,1.006205443890218,0.02095679382255945,946426,1.0,1.0209567938225594,3371189
716ef2c5e0bd3b4bed9391eabed09e55452cb8de095b26f4039a96b61ebd447e,PKOBP,2017-04,50,linear,,0.2377429364338344,0.6350262392328809,0.2621174393432276,2.013838560726796,0.22453334019772558,927506,1.0,1.2245333401977256,3315886
ed9612c1914b084c00e05590649721584bec1431898b2be496eb2e527c0e6d35,PKOBP,2017-04,50,xgboost,,0.24165557958654715,0.6345561579807585,0.2623524720310461,2.013838560726796,0.2144166368460354,927506,1.0,1.2144166368460354,3315886
a73abe4e202b572865ca8a3bbe055cf7cc49b2f83ddbc3f9fb47899f9eb3fa13,PKOBP,2017-06,10,hist_gradient_boosting,,0.002884216103884391,0.6834818969980576,0.23369139104251518,0.7868133032845025,0.6176797973708208,1064414,1.0,1.617679797370821,5846076
1f474f6a7f20a1baf0288e76caf452da636fa9a0571c01aa38432636e14a571d,PKOBP,2017-06,10,linear,,2.0668649604383258e-05,0.6804512641926942,0.23234543656841306,0.7868133032845025,0.23830756311045628,1064414,1.0,1.2383075631104563,5846076
28a3b2539adc60a20951a2b5b7b8d70280724523a23bf4e922d67236e928c07e,PKOBP,2017-06,10,xgboost,,0.013257999237138933,0.6825354425746198,0.23426566647588398,0.7868133032845025,0.5197486974508343,1064414,1.0,1.5197486974508343,5846076
1532aabaa57c760acac8999f622b81231041f98a834b211e427f31204c73fc61,PKOBP,2017-06,10,xgboost,7.0,0.0,0.5021649732717314,0.002518938069551011,0.7868133032845025,,1064414,0.4444444444444444,,5846076
c9d2c6f4e0d7e7bce5aa778e10f1d7066d46e605d5b924ab0bd0fa027970b5e0,PKOBP,2017-06,20,hist_gradient_boosting,,0.022825877088373255,0.6691927618760563,0.2657276364888288,1.246533918118815,0.45796538449107854,1056564,1.0,1.4579653844910783,5806941
3a6c366d01432499920f7653acb17b74bc55474c1ec613ad79e44480aa0bc3d8,PKOBP,2017-06,20,linear,,0.0002460806917517538,0.6672702024823192,0.2658909995028166,1.246533918118815,-0.6085311597933292,1056564,1.0,0.3914688402066709,5806941
69fba85caf6f2fa345001e90c734ee0a476bc37e54b87f6cf93caedb9ae8a29d,PKOBP,2017-06,20,xgboost,,0.04199461651163583,0.6674639654671303,0.26495358614326026,1.246533918118815,0.4076845227888098,1056564,1.0,1.4076845227888097,5806941
1c02d02e52fbf9ce82310105ac2a7fccf8d018e43f4fa7253d58c8b567d65d00,PKOBP,2017-06,20,xgboost,7.0,0.0,0.5245745287791855,0.04060363337291464,1.246533918118815,,1056564,1.0,,5806941
2d2a5e49b6df0e3514d1dc07542193bec75d3b42d25e1a18559fcf67882c1c2c,PKOBP,2017-06,50,hist_gradient_boosting,,0.2028046829102378,0.6382840306751457,0.2733542254883175,2.281171263002449,0.4069100441888893,1034912,1.0,1.4069100441888893,5700958
87e175bda09e9c97778b704c42e91fb1803f994903abb8e60faa41f9e404d980,PKOBP,2017-06,50,linear,,0.19698872947651588,0.6364047949069785,0.2717066236618475,2.281171263002449,0.37799225610041165,1034912,1.0,1.3779922561004119,5700958
